,SHOP_JUL,PAY_JUL,SHOP_AUG,PAY_AUG,SHOP_SEP,PAY_SEP,SHOP_OCT,PAY_OCT,SHOP_NOV,PAY_NOV,SHOP_DEC,PAY_DEC,AGE,SEX_F,SEX_M,EDUCATION_graduate school,EDUCATION_high school,EDUCATION_university,MARRIAGE_married,MARRIAGE_single
14135764,13.5144207026,0,3.4630214233,0,3.40143975932,0,5.40251517491,0,9.4273370526,0,3.99398395634,0,2.96249606841,1,0,1,0,0,0,1
33241102,-6.37912317821,-1,2.28657928288,-1,13.3894254399,-1,11.2092830085,-1,5.56958223324,-1,4.50221174567,-1,3.58304787102,0,1,1,0,0,1,0
20115967,19.8345379866,0,8.34480476953,0,4.92505692463,0,6.35977159399,0,12.7414344753,0,7.34369158373,0,3.44821724038,0,1,0,0,1,1,0
44810861,10.9643997372,0,2.81724896442,0,2.95445134745,0,2.77788614042,0,3.10594309091,0,2.70244876151,0,3.07231682569,0,1,0,0,1,0,1
59481097,5.65756739309,2,3.71230714549,2,1.40485808861,2,2.0688243692,2,2.00660198293,2,1.9402610624,1,3.0,1,0,0,0,1,0,1
37011461,18.9221665018,0,4.83279467111,0,5.21859015423,0,5.35199251488,0,5.33738092047,0,4.6525532823,0,3.39121144301,0,1,0,0,1,1,0
49371691,0.0,-2,0.0,-2,0.0,-2,0.0,2,3.50801138427,2,1.72108971869,-1,3.33222185165,1,0,1,0,0,1,0
47139499,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.0,1,0,0,0,1,0,1
52706016,8.16946364534,0,2.25770524377,0,1.98161056592,0,9.22429320594,0,6.11163893414,0,4.09542489863,0,3.77976314968,1,0,0,0,1,1,0
24043347,15.6040663808,0,8.31544561377,0,5.27454915069,0,6.08357407408,0,5.65725689808,0,5.59128253572,0,3.17480210394,0,1,0,0,1,1,0
51413278,11.8027007425,0,6.35583792136,0,6.4904833231,0,6.53569747745,0,6.71433391466,0,6.61590514462,0,3.41995189335,1,0,0,1,0,1,0
46083517,2.93727391651,-1,6.077929935,-1,2.26547709592,2,3.01578758644,2,4.102522691,-1,3.83376429349,-1,3.77976314968,1,0,0,0,1,1,0
18158407,-8.57176743237,-1,3.10078370751,-1,3.98649403187,-1,3.98649403187,-1,3.10078370751,2,3.10078370751,-1,3.70842976927,1,0,0,1,0,1,0
28192423,9.22277461223,-2,7.53141827236,-2,7.33963530969,-2,8.3630320763,-2,7.62452139223,-2,7.72940267963,-2,3.65930571002,0,1,1,0,0,1,0
14027661,-3.8330880253,-2,5.04228774111,-2,3.94287047214,-2,2.61239314078,-2,3.3491015932,-2,2.26547709592,-2,3.50339806039,1,0,0,0,1,1,0
28120180,-4.7016172132,-1,3.84387981345,-1,4.10429330956,-1,4.2963404234,-1,2.61530226695,-1,6.18810146712,0,3.55689330449,1,0,0,0,1,1,0
31539005,1.76683251479,-2,4.38494962512,-2,4.38494962512,-2,4.38494962512,-2,4.38494962512,-2,4.38494962512,-2,3.14138065239,0,1,1,0,0,0,1
18519164,2.65677650489,-2,0.0,-2,0.0,-2,3.35264187236,-2,0.0,-2,3.78930092949,-2,3.20753433,1,0,1,0,0,0,1
18850079,0.0,-2,0.0,-2,0.0,-2,0.0,0,15.8831960439,0,4.20953290049,0,3.30192724889,0,1,0,0,1,1,0
25394618,9.581028796,0,2.62254690858,0,2.29792725675,2,2.72538627748,2,2.18729408718,2,2.6804989789,2,3.07231682569,1,0,0,0,1,1,0
17188551,11.0732602346,0,3.5550241683,0,3.62140194775,0,8.50181240799,0,3.74235025811,0,3.14761808007,0,3.30192724889,0,1,0,0,1,1,0
16228765,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.20753433,0,1,1,0,0,0,1
30945836,-3.1425947692,-1,4.3294644748,-1,0.0,-1,3.70000746042,-1,1.76044246795,-1,7.09250913451,-1,3.58304787102,1,0,1,0,0,1,0
28763870,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,3.10723250595,0,1,0,0,1,0,1
18170759,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.87087664063,0,1,1,0,0,1,0
39377656,0.0,-1,4.42185135686,-1,5.01872530505,-1,6.43408493305,0,6.58465238244,0,6.43672450871,0,4.04124002062,0,1,0,1,0,1,0
10816790,11.1104174781,0,2.82224851267,0,2.93265919713,0,3.10388140251,0,3.17052153016,0,2.72538625953,0,3.55689330449,0,1,1,0,0,1,0
40646869,4.56315787469,0,2.23406261374,-1,-2.42218178096e-05,-2,2.68602010465,-2,2.13189556986,0,4.66263170498,0,3.03658897188,1,0,1,0,0,0,1
34628530,6.51890332465,0,6.99983437975,0,4.57837961277,0,4.67266674841,0,3.65146269768,2,4.10015948616,1,3.47602664489,1,0,0,0,1,0,1
57533552,-3.79068464366,-1,4.01813419682,-1,3.3763455478,-1,4.01813419682,-1,5.35129853477,-1,3.29690395879,-1,2.96249606841,0,1,0,0,1,0,1
47481744,14.1343616612,0,8.56635382463,0,10.4632972604,0,7.33224876486,0,7.20318332615,0,9.38454007179,0,3.10723250595,0,1,0,0,1,0,1
12542371,-2.66099361753,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,4.60992641551,-1,2.92401773821,1,0,1,0,0,0,1
40282717,9.08761246826,0,2.33496709707,0,2.29226731448,0,2.30355945393,0,2.27895093834,0,2.22406219958,0,3.3619754068,1,0,0,0,1,0,1
41899126,9.93571302409,0,4.10075054671,0,4.18867933991,0,4.03163032551,0,5.61880286723,0,4.27578345251,0,2.96249606841,1,0,0,0,1,1,0
37132354,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.0,1,0,1,0,0,0,1
14065767,10.5279807108,0,3.58774811381,2,3.3702321483,0,3.23352202345,0,3.25054088039,0,3.21343753668,0,2.88449914061,1,0,1,0,0,0,1
14654568,-4.47210396977,-2,0.0,-1,5.75912336357,-1,0.0,2,3.54318977923,2,5.0112175558,-1,3.10723250595,1,0,0,0,1,0,1
49861706,5.73746892742,-1,5.36824955807,-1,3.64698511784,-1,3.46302142886,-1,5.71443272191,-1,4.04867758685,-1,3.3619754068,1,0,1,0,0,1,0
45710748,9.3779907226,0,2.62399104263,0,4.18754619247,0,8.57393096165,0,3.00482097451,0,3.18234094471,0,2.92401773821,0,1,0,0,1,0,1
17539328,1.8747163399,0,6.12729626611,2,6.45347131214,0,3.8805221248,0,4.26925054536,2,4.02182394563,1,2.88449914061,1,0,1,0,0,0,1
50620664,8.46813167063,0,2.0872353424,0,1.6214995007,-1,3.36146001364,-1,0.620156741502,-1,14.5858387254,0,3.47602664489,1,0,1,0,0,1,0
37184683,12.9541950983,0,3.12335805028,0,3.66186789403,0,3.64474220401,0,3.60771032641,0,3.61608975128,0,3.55689330449,0,1,1,0,0,0,0
22721145,13.402052279,0,6.91275863837,0,10.6129197277,0,4.69305978853,0,4.50955392399,0,4.29040996004,0,3.03658897188,1,0,0,0,1,0,1
20736902,0.390674266426,-1,2.13407989062,-1,2.13407989062,-1,2.13407989062,-1,2.13407989062,-1,2.13407989062,-1,3.39121144301,0,1,0,0,1,1,0
44523458,6.85254978017,-1,11.0146773576,-1,5.55029348014,-1,7.23445879029,-2,9.05561101654,-2,7.69783533912,-2,3.58304787102,1,0,0,0,1,1,0
50215324,-3.54951127306,0,2.8543222812,0,2.61530226695,-1,3.44385609591,-1,3.27017362001,-1,2.32029291783,-1,3.07231682569,1,0,0,0,1,1,0
36354145,6.45347131214,0,1.56675603735,0,1.55039185375,0,3.01469451365,0,3.37285488049,0,2.02857382416,0,3.10723250595,1,0,0,0,1,0,1
29098866,10.2740841992,2,11.7447025101,0,2.75843247474,0,3.5675612812,0,3.7830616834,2,3.79689887804,1,3.07231682569,1,0,0,0,1,0,1
43351411,9.61941542992,0,2.76494745531,0,2.50620225343,0,2.92454826929,2,2.91288261571,2,2.89045677897,1,3.17480210394,1,0,1,0,0,0,1
48310532,10.8295747836,-1,3.38417327029,-1,11.1082433693,0,4.19828643249,-1,0.0,-1,2.3404226475,-1,3.03658897188,0,1,0,0,1,1,0
39823718,-4.08770773209,-2,2.11203203387,-2,4.33634589464,-2,18.1434006879,-2,18.4736051524,-2,2.6483018716,-2,3.65930571002,1,0,0,1,0,0,1
29190230,5.21931987635,0,2.7804594241,0,5.23785919581,0,1.79811036263,0,1.21391577988,-1,1.95337133213,-1,3.3619754068,1,0,0,0,1,1,0
53806051,6.80051658705,0,2.28277148352,0,2.2518410479,0,1.89430434664,0,3.88579457982,0,7.93055266968,0,3.23961180128,1,0,0,0,1,0,1
11741659,10.8965255189,0,5.25842550474,0,6.95780089864,0,3.62518685046,0,10.5355068452,0,4.6876389751,0,3.0,1,0,0,1,0,0,1
32029508,8.77545186408,0,2.45780781637,0,2.68188139223,0,2.67356542755,0,2.63405576433,2,2.62399104263,1,3.58304787102,0,1,0,1,0,1,0
42280163,7.40454913371,0,1.88595928537,0,10.3581272293,0,3.29873149899,0,2.84207182022,0,2.8469846841,0,3.47602664489,1,0,0,0,1,0,1
19935842,10.4476609714,0,3.26085418669,0,3.87059747245,0,6.08249980705,0,5.32864542993,0,5.89435079106,0,3.39121144301,0,1,0,0,1,1,0
20533577,6.58488158125,0,1.94552638282,-1,4.7275490612,-1,1.65119027675,-1,3.92875659439,-2,4.10370327313,1,3.75628575422,0,1,1,0,0,1,0
58421467,-1.52943804387,-2,0.0,0,6.85191481447,0,3.08311207905,0,6.78997079784,2,6.51094258427,1,3.58304787102,0,1,0,0,1,1,0
40964781,8.66343315139,0,5.02069729948,0,4.87078989362,0,4.7580331186,2,4.61506465589,2,2.96805083972,2,3.03799280958,1,0,0,1,0,0,1
39261653,3.42362739962,-1,2.86888540207,-1,3.74731075933,-2,2.81348761286,-2,3.3902365576,-2,0.0,-2,3.10723250595,1,0,0,0,1,0,1
37101061,11.4309953674,0,6.76986473784,0,14.8734366333,0,5.87310763981,0,7.25849371872,0,8.2196333379,0,3.17480210394,1,0,0,0,1,0,1
44075711,0.0,-2,0.0,-2,0.0,-2,0.0,-1,1.8747163399,-1,4.1382291352,-1,3.58304787102,1,0,1,0,0,0,1
52443660,-5.25158795563,-1,2.11203203387,-1,5.56220401553,-1,2.11203203387,-1,2.11203203387,-1,2.11203203387,-1,3.68403149864,0,1,1,0,0,1,0
11186472,8.67493733457,0,4.29472465024,0,9.81918658082,0,5.36893917252,0,3.07787579118,0,4.17902797847,0,3.55689330449,1,0,0,0,1,1,0
52167978,7.32095554727,0,5.37410558444,0,5.39330632893,0,5.43702400843,0,19.1744453764,0,9.26846373302,0,3.93308863758,0,1,0,0,1,0,1
54521372,-7.54872349982,-2,5.00289325882,-2,11.3279276186,-2,6.3174757518,-2,3.40401465793,-2,5.96221516535,-2,3.55689330449,1,0,0,0,1,1,0
10245267,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,11.0657987941,0,3.14138065239,0,1,1,0,0,0,1
14032944,-12.7235346151,-2,7.78079253893,-2,7.01178054937,-2,6.95821143543,-2,7.10926191382,-2,7.22799707301,-2,3.03658897188,1,0,0,0,1,1,0
24766298,3.21343753022,-1,2.13407989062,-1,3.56208714879,-1,2.13407989062,-1,2.13407989062,-1,2.13407989062,-1,3.3619754068,1,0,0,0,1,1,0
20533088,-3.81610318699,-1,4.49090701795,0,3.45887310022,0,3.45887310022,-1,6.8112439869,0,4.5100425461,0,2.96249606841,1,0,1,0,0,0,1
46010473,5.75642546028,0,2.76754488853,0,2.42614439343,2,3.77749834006,0,2.02373234078,0,2.54053804709,2,2.90782326137,0,1,1,0,0,0,1
41185208,-6.0093667992,-1,6.29071918094,-1,4.98815887033,-2,6.79578579138,-1,3.97268896795,-1,5.43399671159,-1,3.23961180128,0,1,1,0,0,0,1
39641557,12.9098650537,0,3.34644148754,0,3.28313226342,0,3.28773565178,0,3.26458833624,0,3.20378461725,0,3.58304787102,1,0,0,1,0,1,0
31296204,13.8818538998,0,2.12970674914,0,1.70071987966,0,4.15959035044,0,1.81636653834,-1,0.0,-2,3.17480210394,1,0,1,0,0,0,1
41080987,8.43501899817,0,2.13189556986,0,3.85461134305,0,2.07576678488,0,3.96953803946,2,2.63548731666,1,3.50339806039,0,1,0,0,1,0,1
39683123,15.1267329302,0,9.44497142952,0,5.72233440994,0,8.44422753871,2,4.88790396436,0,3.90804447361,0,3.0,1,0,1,0,0,0,1
39729422,9.84129730951,0,2.43790566503,0,2.43790566503,0,6.46680644128,0,5.07645273884,0,2.70923544288,0,2.96249606841,0,1,0,0,1,0,1
43201239,13.1240530178,2,3.5455629814,2,3.48033681287,2,3.82970309037,2,3.81063599214,2,3.76912249416,2,3.68403149864,0,1,0,1,0,1,0
43131139,11.0811163113,0,4.66537282385,2,2.98376107249,2,3.16259270872,3,3.22494501439,4,3.17939432448,4,3.77976314968,1,0,0,1,0,0,1
29777821,-2.6721743943,-2,0.0,-2,0.0,-2,0.0,-1,5.30226555569,-1,8.7538475596,-1,3.30192724889,1,0,0,1,0,1,0
53009357,-4.8434087614,-2,3.80789648814,-2,4.52853251623,-2,6.20079212217,-2,4.84256134492,-2,6.24212853366,-2,3.07231682569,1,0,0,0,1,0,1
37896135,21.2526939987,0,5.32233809075,0,4.72710435459,0,4.74394429773,0,5.30791528825,2,5.23749693497,2,3.33222185165,0,1,0,1,0,0,1
54988604,-2.8543222812,-1,2.26547709592,-1,2.26547709592,-1,2.26547709592,-1,2.26547709592,-1,2.26547709592,-1,3.58304787102,0,1,0,0,1,1,0
56519516,7.2045238083,2,2.23206969331,2,1.88316112208,2,2.4966728647,2,2.46927011057,2,2.45945183547,1,3.0,1,0,0,0,1,0,1
55219574,-2.98152686645,-1,4.89330542114,-1,3.2580479362,-1,12.340806467,-1,9.4198392267,-2,7.0818249469,-2,3.33222185165,0,1,0,0,1,0,1
46744820,4.38391568271,-1,5.6964204467,0,3.72094044901,-1,3.29049151478,-1,1.43925630322,-1,2.77917336498,-1,2.88449914061,0,1,1,0,0,0,1
41892508,-5.4991763042,-1,7.0529752531,-1,4.40808555965,-1,4.1411286801,-1,5.22551427186,-1,1.99168245719,-1,3.77976314968,1,0,0,0,1,1,0
48943531,-14.4510943079,-2,5.11396670922,-2,6.85614569842,-2,0.0,-2,0.0,-2,0.0,1,2.92401773821,1,0,0,0,1,0,1
57789931,0.0,-2,0.0,-2,0.0,-2,0.0,-1,4.57363369912,-1,0.0,1,3.27106631019,1,0,1,0,0,1,0
25523179,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,2,13.5549992528,2,3.30192724889,0,1,0,0,1,1,0
57583756,8.3816046809,-1,9.16055045223,-1,7.22571370623,-1,6.83685281501,-1,3.9581530686,-1,3.97772008172,-1,3.33222185165,0,1,0,0,1,0,1
59592221,-6.17952527922,-1,8.21418733712,0,6.10631312007,0,4.56887791562,-1,4.42235955723,-1,5.81314705335,0,3.39121144301,1,0,1,0,0,1,0
45126613,9.00785412165,0,2.28086281082,0,2.62831393519,0,2.58293862227,0,2.47415010372,0,2.38142846714,2,3.07231682569,0,1,1,0,0,0,1
19320227,2.8543222812,-1,2.26547709592,0,2.26547709592,-1,2.26547709592,2,2.26547709592,-1,2.26547709592,2,3.50339806039,1,0,0,0,1,1,0
29966081,-2.9904436354,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.20753433,0,1,1,0,0,0,1
17992447,14.0935533563,2,4.39526232481,0,4.57315856895,0,6.20363391721,0,4.33370178064,2,5.54448063146,1,3.65930571002,1,0,1,0,0,1,0
51604941,12.918624417,0,3.76070922754,0,3.70725244173,0,3.60312328746,0,5.510326857,0,9.32309158137,0,3.58304787102,1,0,0,0,1,1,0
50949335,12.0306238835,0,3.21632211916,0,3.51687208142,0,3.60312327205,0,2.52192537831,0,12.9687469962,0,3.75628575422,1,0,0,1,0,0,1
52972664,5.84967744003,-2,4.7083511342,-2,9.31542493745,-2,7.07686762816,-2,10.0916063296,-2,6.81317133391,-2,3.63424118566,1,0,0,0,1,1,0
17872968,-1.81636653834,-1,1.77001027796,-1,0.0,2,6.20156741502,2,2.03818806174,2,2.00413079572,2,2.88449914061,1,0,0,0,1,0,1
54926280,0.0,-2,0.0,0,5.88374839281,0,6.48906757164,0,3.15062442983,0,4.20447943852,0,3.07231682569,1,0,0,0,1,1,0
55280371,9.29349972714,0,2.89164577819,0,3.21920155608,0,4.0175185795,0,5.28132740386,0,2.92570972624,0,3.47602664489,1,0,0,0,1,1,0
44978855,13.0633634901,0,4.01874962556,0,9.0609401268,0,3.73808789654,0,3.57224003454,0,5.2555487119,0,3.14138065239,1,0,0,0,1,0,1
42843754,18.7056752003,0,8.58351847461,0,11.0004882428,0,18.2980675525,0,11.1343568744,0,12.2016889913,0,3.39121144301,0,1,0,0,1,1,0
40235133,4.81956809316,-2,11.0679084829,-2,7.44385425322,-2,8.21345083686,-2,12.1371342685,-1,5.38954554129,-1,3.14138065239,1,0,1,0,0,0,1
41342134,12.7964126674,0,4.32468757363,0,4.41625342992,0,5.38920339367,0,4.72621473205,0,6.43984121556,0,3.47602664489,1,0,0,0,1,1,0
52068207,10.6248176297,0,2.81599629686,0,4.26870523664,0,4.35790702437,0,3.66630922282,0,2.70923547012,0,3.10723250595,1,0,1,0,0,0,1
50421963,10.0687201293,0,2.80593456424,0,2.52816009792,0,6.63288997674,0,2.77401720466,2,3.00702070523,3,3.30192724889,0,1,1,0,0,0,1
28909957,18.081087136,0,8.97503362935,0,9.47085701687,0,8.5727141108,0,9.41591770349,0,9.66867319914,0,3.53034833533,1,0,1,0,0,0,1
47207061,13.3608719715,0,4.63346705914e-05,0,6.103515625e-05,0,4.63346705914e-05,0,2.61530226695,0,2.61530226695,0,2.92401773821,0,1,1,0,0,0,1
33068301,16.0657631804,0,5.64137613546,0,5.1751704189,0,5.07568133798,0,5.99087207981,0,5.59191823381,0,3.30192724889,0,1,0,0,1,1,0
54861663,13.4801082263,-1,5.8554801196,-1,3.0517578125e-05,-1,12.0054408892,-1,7.37415454064,-1,6.19898235119,0,3.20753433,1,0,1,0,0,0,1
35024419,17.2993148247,0,3.72953387549,0,3.74164054349,0,4.08354023589,0,5.35649902253,0,4.30708131915,0,3.27106631019,1,0,0,1,0,0,1
55076338,9.06698833658,0,2.56795604263,2,2.78559180201,2,2.7804594241,2,2.66938797476,0,2.67356542755,0,3.60882608014,1,0,0,0,1,0,1
10483272,14.7843606374,0,6.44391237008,0,11.2020809271,0,7.76582595586,0,11.1640972439,0,11.1307484653,0,3.3619754068,1,0,0,0,1,0,1
35097979,0.0,-1,2.11203203387,-1,2.11203203387,-1,2.11203203387,-1,2.11203203387,2,3.33486507025,-1,3.55689330449,1,0,1,0,0,1,0
42950291,9.75078654395,0,3.97205918211,0,5.00090719006,0,7.65940619893,0,5.18627835008,0,4.66080251671,0,3.10723250595,1,0,1,0,0,1,0
18672342,8.45105121896,0,3.03317003133,0,2.58442734803,0,9.80514868492,0,3.39541645923,0,2.85310194732,0,3.10723250595,0,1,0,1,0,0,1
23157662,12.8452634112,2,3.423627411,2,3.76842281472,2,3.73737652862,2,3.19407318319,2,3.70145871385,1,2.84386697985,1,0,0,0,1,0,1
31940622,11.5753417424,0,6.79729176323,0,3.4655056465,0,8.42621022957,0,3.78306166942,0,4.84383236982,0,3.75628575422,1,0,0,1,0,0,1
35989936,-7.8396056436,-1,8.14452061518,-2,4.42439119163,-2,5.37754435271,-2,3.82699084424,-2,4.70296554055,-2,3.30192724889,0,1,1,0,0,0,1
55602731,12.7529324804,0,4.31456820099,0,8.62245809908,0,4.28121234617,2,5.3710069236,0,5.73202970368,0,3.20753433,1,0,1,0,0,0,1
45995381,11.5877888345,0,2.89402085562,0,2.83960902672,2,4.28283832171,2,3.22111829912,2,3.18332191791,1,3.0,1,0,0,0,1,0,1
42089201,14.1765676557,0,4.96407855599,0,5.23459709357,0,8.15439657696,0,5.36376279141,0,5.16177763353,0,3.44821724038,1,0,0,0,1,0,1
30635428,3.45304866974,-1,8.1918865336,-1,3.54951127306,0,3.29507437797,2,6.67664825816,0,5.96193559041,0,3.10723250595,1,0,1,0,0,0,1
28199221,11.0007346093,0,2.97143132572,0,3.13755530026,0,3.11518704427,0,5.47110025805,0,8.05744806603,0,3.03658897188,1,0,0,0,1,0,1
57634566,10.728130029,-2,4.36208928988,-1,10.8967766077,-1,9.96231896094,-1,7.89037275803,2,5.69243629165,-1,3.44821724038,1,0,1,0,0,1,0
21092401,10.3925619461,0,3.54635335382,0,3.23447224011,0,8.02810442393,0,6.06984863923,2,6.50953573171,1,3.14138065239,0,1,0,1,0,1,0
27206518,10.9463489923,2,4.72621473205,2,2.93727391651,2,3.11108539019,2,2.47739276812,2,1.8718844378,2,3.21823367489,1,0,0,0,1,0,1
29695811,12.3960247924,0,6.59654962749,0,3.09456968153,0,6.09135118849,0,7.24488719506,0,6.86922837114,0,3.41995189335,0,0,0,0,1,1,0
21279588,-1.86904394112,-1,3.51606839784,-1,4.63873920362,-1,3.66186789901,-1,5.33982174308,2,5.00448097497,1,3.17480210394,1,0,1,0,0,0,1
28137089,11.3448627,2,3.03208945766,2,4.46364064244,2,3.27017362625,2,4.46663137407,2,3.2420538025,1,3.03658897188,1,0,1,0,0,0,1
43946903,0.0,0,2.13407989062,0,2.13407989062,-1,2.13407989062,-1,3.88118196533,-1,2.21397103446,-1,3.07231682569,1,0,1,0,0,0,1
28159086,0.0,0,3.7747105174,-1,3.7747105174,-1,3.7747105174,-1,3.7747105174,-1,3.7747105174,-1,3.58304787102,0,1,0,1,0,1,0
21144655,-5.84822497003,-1,6.11562721797,-1,7.55168713374,-1,4.66445947142,-1,7.55673738262,0,6.59014875593,0,3.23961180128,1,0,1,0,0,0,1
19623832,7.50451635298,0,6.66950673637,0,3.84497390715e-05,0,2.73072756753,-1,5.77555589634,-2,2.73072756753,-2,3.0,1,0,1,0,0,0,1
49783074,11.0169704277,0,9.62531868827,0,6.21317362459,0,9.20263518164,0,6.22858143377,0,11.5763800217,0,3.3667062631,0,1,0,0,1,1,0
54639705,7.96954725085,0,4.60524533348,0,4.20728841814,0,4.49090701795,0,4.94261156695,0,2.40055024421,0,2.92401773821,1,0,0,0,1,1,0
29283335,-0.447210396977,-1,2.40571273375,-1,0.0,-2,0.0,-1,2.46109365961,-1,2.75581786274,-1,3.47602664489,0,1,1,0,0,1,0
39223572,-5.88317420052,-2,4.22071959757,-2,4.74173533997,-2,6.77484831839,-2,5.94145539052,-2,2.05244158819,-2,3.27106631019,1,0,1,0,0,1,0
34740203,14.9577280746,0,4.50661991926,0,7.09566864696,0,3.91972197112,0,5.7707851757,0,4.69170575779,0,3.17480210394,1,0,1,0,0,0,1
46664382,13.4527076633,0,4.16647139423,0,8.71947550537,0,5.70498282864,0,7.98485171449,0,7.33575923093,0,3.50339806039,1,0,1,0,0,1,0
19360042,7.05457311796,-1,3.41938287829,-1,6.44271550669,-1,4.5487946765,-1,4.87330190535,-1,8.05683573123,-1,3.75628575422,0,1,1,0,0,1,0
26488109,7.34074200984,-1,4.5085763423,-1,6.98092076314,-1,7.5336952129,-1,4.99732830066,-1,5.26560375673,-1,3.3619754068,0,1,1,0,0,1,0
39618852,20.6399746876,0,11.3562017818,0,6.10044397019,0,13.1621381483,0,12.1975490911,0,8.66184395554,0,3.14138065239,0,1,1,0,0,1,0
50117947,-4.71595969965,-1,6.32791664679,0,2.94874775923,0,5.75042104844,0,4.93323741515,-1,7.32706931499,-1,3.10723250595,1,0,1,0,0,0,1
45114186,15.1295554384,0,5.35476664886,0,3.89433193726,0,6.09536604976,0,3.89629679158,0,8.32735743762,0,3.14138065239,0,1,0,0,1,1,0
51691679,11.0718011772,2,3.02667500068,0,2.98710610634,0,3.14158817248,0,3.12641118131,0,3.07577627745,0,3.14138065239,0,1,1,0,0,0,1
41159701,17.7375489893,0,5.26739526364,0,7.32039924614,0,7.11083458677,0,9.67154262094,0,8.37211601027,0,3.50339806039,0,1,0,0,1,0,1
10262970,-6.51422289274,-1,6.45036776302,-1,0.0,0,6.65562634925,0,6.32593056116,0,7.68035395142,0,3.27106631019,1,0,0,0,1,1,0
36872767,0.0,0,7.92185254508,0,3.0517578125e-05,-1,7.84590680085,2,2.73205962997,0,2.53126592794,0,2.80203933066,1,0,1,0,0,0,1
26868703,14.6281771034,2,6.67218659574,0,5.64667965195,0,5.57342398372,0,6.81766424572,0,7.9934153161,0,3.70842976927,0,1,1,0,0,0,1
35903319,-3.45304866974,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,2.88449914061,0,1,0,0,1,0,1
34663603,5.69795133107,0,8.23065044586,0,8.78666478181,0,3.30146904902,0,2.69014610208,0,5.42995506137,0,3.03658897188,0,1,1,0,0,0,1
48258369,9.43024344784,0,3.80995147854,0,3.3312868861,2,3.13249963132,0,4.4284488724,0,4.23517422956,0,3.30192724889,1,0,1,0,0,0,1
58038003,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.39121144301,0,1,1,0,0,1,0
34691007,-5.8554801196,-1,2.39363219362,-1,2.07576678488,-1,3.30055704095,-1,1.71096542728,-1,9.63367819244,-1,3.10723250595,1,0,1,0,0,0,1
17010905,17.6470019299,0,4.53047005731,0,4.43704684178,0,10.2323014888,0,4.95761754728,0,4.40706243557,0,3.20753433,0,1,1,0,0,0,1
41269416,5.16475981486,0,3.90999557389,2,1.7919418395,2,4.56935393957,2,4.49681222793,2,2.12970676384,1,3.10723250595,0,1,0,0,1,0,1
24804869,10.07283557,2,3.13351206792,2,2.89045678695,2,2.8773127261,2,2.85675979074,0,2.82349565663,0,2.88449914061,1,0,0,0,1,0,1
31931092,-16.6331186201,-1,2.24594614908,-1,2.24594614908,2,2.24594614908,-1,2.24594614908,2,2.24594614908,-1,3.8547122306,0,1,1,0,0,1,0
46210873,14.9797714675,2,7.29994277806,0,4.9413908785,0,10.0911183908,0,6.71080504554,0,5.93581966754,0,3.07231682569,1,0,1,0,0,0,1
19768620,8.77144952414,0,3.07892448533,0,3.13452386428,0,6.9460801359,0,3.37023213069,0,2.98487689945,0,3.39121144301,0,1,0,1,0,1,0
17613603,-4.45514512576,-2,6.0695788994,-2,6.0695788994,-2,6.0695788994,-2,6.0695788994,-2,6.30325052717,-2,3.63424118566,1,0,0,0,1,1,0
12563693,7.70336575633,0,2.00660198293,0,4.78552924232,0,7.97845597039,0,5.6964204467,0,4.86449850773,0,3.23961180128,1,0,0,0,1,1,0
29276123,2.8543222812,-1,8.67533348661,0,7.26245268718,0,2.28467696979,0,2.77788611451,0,2.35663856407,0,3.0,1,0,1,0,0,0,1
23493388,6.69643070598,3,1.66921779616,0,1.66205368312,0,1.62527044335,0,1.55039185375,0,1.49020425709,0,3.47602664489,1,0,0,0,1,1,0
37958659,15.7176817989,0,4.68854331977,0,6.22934982183,0,5.19292033354,0,10.5475799365,0,4.83151784002,0,3.33222185165,1,0,0,0,1,1,0
44293394,-2.30168511669,-2,2.81599629686,-2,3.36585178766,-2,3.53922736284,-2,3.3312868861,-2,0.0,-2,3.63424118566,1,0,0,0,1,1,0
22045800,0.0,-1,4.3358173298,-1,-3.44134049524,0,5.89463681927,0,1.53367473599,0,6.61113372677,0,2.84386697985,1,0,0,1,0,0,1
49680183,10.8316080777,0,2.89283379245,0,2.84084096136,0,10.5524906857,0,7.3246620843,0,7.69280078107,2,3.68403149864,1,0,0,1,0,0,0
21016695,9.47495460782,2,2.62110118231,2,2.37263433805,2,2.8084567794,2,2.78687194548,2,2.78174429462,2,2.92401773821,1,0,0,0,1,1,0
53094269,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.25423652853,1,0,1,0,0,0,1
