,SHOP_JUL_NET,PAY_JUL,SHOP_AUG_NET,PAY_AUG,SHOP_SEP_NET,PAY_SEP,SHOP_OCT_NET,PAY_OCT,SHOP_NOV_NET,PAY_NOV,SHOP_DEC_NET,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
50795274,-0.00934782608696,0,0.219973913014,-1,-0.128047826058,0,-0.0283565217391,0,-0.0496434782609,-1,0.0110565217391,0,F,graduate school,single,02/01/1988,0
52984862,0.505787500084,0,-0.0546375001677,0,0.0981375001677,0,0.130975000084,0,0.0990625,0,0.0524249998323,0,F,university,single,02/01/1986,0
13334197,0.940044444594,2,0.0178888888889,0,-0.0534888891125,0,-0.0196555554065,0,-0.0194444444444,2,0.0252888886653,1,M,university,married,19/01/1975,1
44686344,0.534330000067,0,-0.0392,0,0.492619999933,0,-0.51615,0,-0.00991999993292,0,-0.0104400002013,0,M,graduate school,married,13/01/1981,0
27357789,0.576897368456,0,-0.00747894743904,0,0.00209736849167,0,-0.00232631584243,0,-0.00772368421053,0,-0.00420526317555,0,M,graduate school,married,17/01/1976,0
34917479,-0.00664,-1,0.0382711111111,-1,-0.0262044444444,-2,-0.00542666666667,-2,0.00951333333333,-2,0.0152644444444,-2,F,high school,single,04/01/1972,0
45141807,0.36892,0,-0.00778,0,0.592999999866,0,0.0234600001342,0,-0.0283200002683,0,-0.0261399998658,0,M,university,married,19/01/1984,0
23710919,-0.00495333333333,0,-5.33333333333e-05,0,-0.00333333333333,2,0.00893666666667,-1,-0.01535,-1,0.00503333333333,-1,M,graduate school,married,09/01/1973,0
42714399,0.4316,0,-0.145,0,-0.04615,-1,-0.0653,-1,-0.0367,-1,0.2306,0,M,graduate school,single,21/01/1988,1
26333994,0.0137458333333,-2,0.00203333333333,-2,-0.0023875,-2,0.0100333333333,-2,-0.00803333333333,-2,-0.0033875,-2,M,university,single,31/01/1970,0
18744574,-0.301828571429,-1,0.0131428571429,-1,-0.0215714285714,-1,0.0659857142857,-1,-0.0227285714286,-1,-0.0325,-1,F,graduate school,single,19/01/1993,0
11909115,-0.1276,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,M,high school,married,08/01/1966,0
26148012,0.6603,0,-0.0215666666667,0,-0.0105,2,0.0213666666667,2,-0.0933333333333,2,-0.0304333333333,1,F,graduate school,single,07/01/1973,1
12995919,0.61955,0,-0.0139,2,0.0259,0,-0.11045,0,-0.056,2,0.02345,1,M,university,single,06/01/1974,1
25877472,0.862180000067,0,0.0136,0,-0.000470000100625,0,-0.05135,0,-0.00588499996646,0,-0.236644999933,-1,F,university,married,29/01/1980,1
21736038,-0.03036,-1,0.210815000034,-1,-0.0694100000335,-1,0.110129999966,-1,-0.251534999966,-2,0.0,1,M,graduate school,single,05/01/1985,0
29562534,0.14788571435,0,0.0381857142218,0,-0.0215238095238,0,-0.0121047618728,-1,-0.181014285746,-2,0.0,1,M,university,single,22/01/1973,0
30483547,0.250075000084,0,-0.00815625,0,-0.00538125008385,0,-0.00308125004193,0,-0.00825,0,-0.00456874987422,0,M,high school,single,15/01/1981,0
47241172,-0.401728571461,-2,0.0,-2,0.0,-2,0.0,0,0.0385714285714,0,0.0873761904922,0,F,graduate school,single,12/01/1987,0
47325556,0.0181833333333,0,0.177191666667,0,0.0374833333333,0,0.0409833333333,0,0.0793833332774,0,0.0758499999441,0,F,university,married,,0
57575586,0.597178571429,0,0.0360178571429,0,0.0406535714525,0,-0.00644642857143,0,0.137971428547,0,-0.0167999999521,0,F,graduate school,married,15/01/1972,0
31914259,0.0,-1,0.0078,-1,0.507830000067,0,-0.0113900002013,0,-0.00935,0,0.355410000134,0,F,high school,single,16/01/1985,0
46584564,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,university,married,09/01/1983,1
47664682,0.203828571429,0,0.0294571428571,0,-0.0108428571429,0,-0.0209428571429,0,0.135371428571,0,-0.0117571428571,0,F,high school,married,04/01/1978,0
45656333,0.0029875,-2,-0.0086625,-2,0.0017625,-2,0.0006375,-2,0.0007,-2,0.0010375,-2,F,university,single,31/01/1956,0
28623523,0.116093333333,0,-0.00458666666667,0,-0.00470666666667,2,0.00398,2,-0.0027,2,-0.0182466666667,2,F,graduate school,single,30/01/1989,1
27688024,0.857533333333,0,-0.0345,0,-0.0304,0,-0.0366666666667,0,0.0086,0,0.0113,0,F,high school,single,15/01/1992,1
23005055,0.025116,0,0.008832,0,0.021512,0,0.001616,0,-0.0031,2,0.010436,1,F,graduate school,married,10/01/1976,0
50790732,0.0,-2,0.0,0,0.8235,0,-0.0093,0,0.0377,0,-0.0998,0,M,university,single,09/01/1992,0
53038805,0.622390909152,0,0.0302818179989,0,0.232809091092,0,0.0192181816962,0,-0.197899999878,0,0.0519818182428,0,F,university,married,05/01/1976,0
39230219,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.00280555555556,-1,-0.00280555555556,1,M,graduate school,single,01/01/1981,1
58672028,0.132290697659,-1,-0.177411627891,-1,0.169439534853,-1,-0.0867627906353,-1,-0.0953976744498,-1,0.064588372093,-1,F,graduate school,single,05/01/1986,0
18074198,1.26344999972,0,-0.014114705251,0,-0.000614706632109,0,0.19874117655,0,-0.0347882352152,0,-0.0380705883931,0,F,graduate school,married,14/01/1954,0
19717968,0.897838461435,0,0.00215384615385,0,0.0181384615901,0,-0.0108307692824,0,0.0298153847186,0,-0.0269692308724,0,F,graduate school,married,20/01/1985,0
57073304,-0.138875,-1,-0.001575,0,0.0181375,2,0.0229,-1,-0.12985,-1,0.1375625,0,F,high school,single,09/01/1974,0
13693876,0.00210666666667,2,0.00310666666667,-1,-0.00521333333333,-1,0.00210666666667,-1,0.0,-1,0.0,-1,F,university,married,27/01/1969,0
15623339,0.394910000134,0,0.119839999866,0,-0.0344300000671,0,-0.0160800000671,0,-0.0855899998658,0,-0.0226600001342,0,F,graduate school,single,23/01/1989,0
43761482,-0.00825416666667,0,0.0027625,-1,0.0422041666667,-1,-0.04505,-1,0.07525,-1,-0.0420875,-1,M,university,single,24/01/1981,0
45354951,-0.006225,-2,0.0,-2,0.0,0,1.025625,0,-0.0220208333333,0,-0.0303208333054,0,F,university,married,08/01/1970,0
49602728,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,university,single,05/01/1987,1
26351915,0.0002625,-2,-0.00774375,-2,0.009625,-1,0.03481875,-1,-0.03050625,-2,-0.00254375,-2,M,university,married,04/01/1981,0
34434691,-0.0313583333333,-1,0.000625,-1,-0.000625,-1,0.0,-1,0.0,-1,0.00429166666667,-1,F,graduate school,single,07/01/1987,0
38129051,-0.106970731707,-1,-0.00146341463415,-1,-0.00559268292683,0,0.0188097560976,-1,-0.0290585365854,-1,0.0228341463415,0,F,university,married,28/01/1981,0
58789797,-0.0148827586207,-2,0.195848275839,-2,-0.177144827563,-2,-0.0124965517241,-2,0.0465620689655,-2,-0.049375862069,-2,M,graduate school,married,22/01/1969,0
58057145,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.00152777777778,2,0.0144388888889,-1,F,university,married,23/01/1979,0
37437744,0.258125,0,0.249274999916,0,0.00228750008385,0,-0.0150499998323,0,-0.0172625001677,0,-0.0172749999161,0,F,university,single,27/01/1991,0
44444734,0.577888235373,0,0.0268235294118,0,0.038611764627,0,0.0413529411765,0,0.0979235293723,0,0.078641176589,0,M,university,single,29/01/1989,1
20122049,0.905869999933,0,0.00535,0,-0.0162099997987,0,0.0439199999329,0,-0.0238300000671,0,-0.0335699999329,0,F,graduate school,single,06/01/1990,0
20679358,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,high school,married,17/01/1973,1
22466233,0.0,0,0.09584,0,-0.02089,0,0.42835,0,-0.23737,0,-0.09545,0,,high school,married,23/01/1961,0
30176628,0.561787500168,0,-0.0140125001677,0,-0.0121375001677,0,-0.0117249996646,0,-0.012625,0,-0.0126125002516,0,M,university,single,12/01/1970,0
15490104,0.22172,2,0.00497,3,0.00635,2,-0.02763,2,0.00626,2,-0.0079,1,M,university,single,,1
23077662,0.393033333333,0,-0.00998666671139,0,-0.00995,0,-0.0100366665996,0,-0.010226666689,0,-0.0268799999553,0,F,high school,single,09/01/1989,0
44662567,0.0324,0,0.00776666666667,0,0.07605,0,0.0675,0,0.06795,0,0.0319833333333,2,M,university,single,02/01/1992,1
38332046,0.0,0,1.0,0,-0.01,0,-0.0361,0,-0.05935,0,-0.05035,0,M,high school,single,30/01/1976,0
45892435,0.0232906976744,-2,-0.0428069767286,-2,-0.0120953488528,-2,0.0130720930389,-2,-0.0243325581551,-2,-0.0117395348837,-2,M,university,married,21/01/1978,0
31998842,0.007625,-1,-0.002675,-1,-0.00495,-1,0.002475,-1,0.0,-1,0.0,-1,M,graduate school,single,06/01/1981,0
39957235,-0.00628913043478,0,-0.000308695652174,0,0.018847826087,0,0.00234130434783,0,0.0214847826087,0,0.00850217391304,0,F,university,single,18/01/1984,0
40774347,0.0,0,0.075725,0,0.1593375,0,0.0479125,0,0.1271875,0,0.0389125001677,0,M,university,single,17/01/1992,0
20236967,0.0262588235294,0,0.0215117647059,2,0.00201764705882,2,0.000835294117647,2,-0.00220588235294,2,-0.00603235294118,1,F,graduate school,single,19/01/1990,0
45176864,0.0,-2,0.0457,-2,0.161094999933,-2,-0.136149999933,-2,0.342455,-2,-0.38488,-2,M,high school,,,0
36886472,0.0649619999866,0,0.0410220000268,0,0.0196139999866,0,0.00500600001342,0,0.00243600001342,0,0.01214,0,F,graduate school,single,25/01/1979,0
10918339,0.2059,0,0.0866571428571,0,0.0591,0,0.456928571333,0,0.117285714286,0,-0.0262142857143,0,M,university,single,19/01/1984,0
46514979,0.9735,0,0.02665,0,-0.0375,0,-0.0193,0,0.0332,2,0.03035,1,M,university,married,04/01/1976,1
20180597,0.0,-2,0.0,2,0.039,2,0.0,-1,-0.0195,-1,0.0,-1,M,university,single,21/01/1982,0
29040506,0.0,-2,0.0,-2,0.0,0,0.129833333333,0,-0.0417,2,0.0321,-1,M,high school,married,09/01/1966,1
42558111,-0.03485,-1,-0.07725,-1,0.0299,-1,0.1581,-1,0.11105,0,0.4197,0,M,university,single,10/01/1983,0
24014511,-1.64772,0,0.657740000268,0,0.0015199995975,0,-0.00487999973167,0,-0.0185399998658,0,0.146559999463,0,F,high school,married,18/01/1985,0
10270285,0.0,-2,0.0,-1,0.08705,-1,-0.08705,-2,0.0,-1,0.00736666666667,-1,M,graduate school,single,22/01/1990,0
26635351,0.0,-2,0.0,-2,0.00972444444444,-2,-0.00972444444444,-2,0.00114,-2,0.00719777777778,-2,F,university,single,18/01/1982,0
30885823,-0.02401,-2,0.0,-2,0.0,-1,0.041175,-1,-0.019965,-1,-0.01377,-1,M,graduate school,single,26/01/1978,0
52059599,-0.01535,-1,0.000725,-1,0.0,0,0.089425,-1,-0.0910625,-1,0.0065125,-1,M,graduate school,single,07/01/1978,1
51858091,0.40204,0,-0.00888499996646,0,-0.0141200001006,0,-0.0108649998658,0,-0.0152600001342,0,-0.01015,0,F,university,married,14/01/1986,0
30584718,0.1303,0,0.8555,0,-0.1314,0,-0.1801,0,-0.1317,0,-0.1376,0,M,high school,single,29/01/1992,0
19298263,0.179410714286,0,0.0363785714765,0,0.221807142785,0,0.0504464285714,0,0.193953571405,0,0.0339500000479,0,M,graduate school,single,14/01/1981,0
16449950,0.33688,0,-0.0121159999463,0,-0.0161760000805,0,-0.01278,0,-0.0157120000268,0,-0.0144479999732,0,M,graduate school,single,17/01/1983,0
42488832,0.0534375,0,0.0598125,0,0.18075,0,-0.0547125,0,0.272799999916,0,0.0388374999161,0,F,high school,married,,0
43033650,0.75675,0,0.68185,0,-0.8069,2,0.02705,0,-0.1393,0,-0.05,0,F,university,single,22/01/1984,0
27649104,-0.00985,2,0.00495,2,-0.0037,2,0.0,2,0.0,2,0.0,2,F,graduate school,single,06/01/1979,1
40406289,0.53812,0,-0.01204,0,0.389860000268,0,0.0503399998658,0,-0.0029800004025,0,-0.0202,0,F,university,single,20/01/1994,0
38524228,-0.06173,-1,0.02183,0,0.04237,-1,-0.06733,2,0.0,-1,0.009815,-1,F,university,single,30/01/1984,0
56703246,0.9099,0,-0.0990333333333,0,0.0966,0,-0.0201666666667,0,-0.0323333333333,0,0.002,0,F,university,single,20/01/1991,1
40344469,0.046114,0,-0.00479,0,-0.003092,0,0.011628,-1,0.007302,-1,-0.03517,-1,M,graduate school,married,26/01/1955,0
53156901,0.9293,0,0.066,0,-0.0004,0,0.03,0,-0.0403,2,0.0403,1,M,university,married,30/01/1976,1
33447998,0.535180769205,2,-0.0173730768973,2,-0.0121153846154,2,-0.0547269230253,2,0.0135269230511,2,-0.0131384615901,2,M,graduate school,single,,0
53038026,0.3592,-1,-0.23841,-1,-0.10529,-1,0.06152,0,-0.00462,-1,-0.0724,1,F,high school,married,03/01/1957,0
17960315,-0.20546,0,-0.00326,0,-0.0032,0,0.00904,0,-0.00458,-1,-0.14364,-1,F,university,single,08/01/1968,0
33886341,0.828166666667,0,0.0270666666667,0,-0.0057,0,-0.00673333333333,0,-0.0189,0,-0.0217,0,F,university,single,12/01/1983,1
21378806,-0.00464814814815,-1,-0.00222592592593,-1,0.000611111111111,-1,0.0,-1,0.0,-1,0.0,-1,F,university,married,05/01/1981,0
24634880,0.3342,0,0.197733333184,0,-0.0148888888889,0,0.448377778001,0,-0.00382222244583,0,0.0085,0,F,university,married,09/01/1980,0
37622012,0.95305,0,-0.02705,0,-0.0195,0,-0.42025,2,-0.03445,3,0.01545,3,F,university,married,09/01/1970,1
13127785,0.5199,2,-0.0432,2,0.014,2,-0.0286333333333,2,0.0188666666667,2,-0.0864,2,F,university,married,12/01/1973,1
39849883,0.138925,0,0.00731,0,-0.143635,-1,-0.00722,-1,-0.006195,-1,0.00475,-1,F,high school,single,21/01/1987,0
54732113,0.153355000067,0,0.0474449999329,0,0.159115000034,0,0.313284999966,0,-0.260715000034,0,-0.389659999966,0,M,university,married,05/01/1978,0
59480339,0.0,-2,0.0,-1,0.00388666666667,-1,-0.00367111111111,-1,0.00218444444444,-1,0.000742222222222,0,F,graduate school,single,23/01/1978,1
28814678,0.0371125,0,0.01643,0,-0.001905,0,-0.0001775,0,0.004035,0,-0.014415,0,M,graduate school,married,21/01/1972,0
30236245,0.97845,0,-0.0614,0,0.0045,0,-0.05755,0,-0.03595,0,-0.0657,0,F,university,single,31/01/1994,1
58998240,0.0971999999742,0,-0.0741346153846,0,-0.0352115384357,0,-0.0176692307692,0,-0.0168,0,-0.00665384615385,0,F,university,single,10/01/1990,0
38462829,-0.07197,-1,-0.00025,0,0.0,-1,-0.00074,-1,0.0017,-1,-0.0017,1,F,high school,married,,1
19910401,-0.0069875,-1,0.002925,-1,1.0228875,0,-0.0232749999161,0,-0.0274624999161,2,0.0235749997484,3,M,university,single,27/01/1991,0
59158071,0.799507142809,0,-0.015,0,0.124871428524,0,-0.0151714284756,0,0.0070857142378,0,0.00821428571429,0,F,university,single,13/01/1984,0
16502596,0.567737499832,0,-0.0282874996646,0,-0.0210125001677,0,-0.0527999998323,0,-0.00607500016771,0,-0.0125125001677,0,F,graduate school,single,05/01/1991,0
15633024,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,08/01/1980,0
57861100,-0.00241111111111,-2,0.0,-2,0.0,2,0.0102166666667,2,0.00182222222222,-1,-0.00356111111111,-1,M,graduate school,married,13/01/1967,1
19417687,0.1553,0,0.117328571476,0,0.0811428571429,0,0.0212571427134,0,0.0626857143815,0,-0.0219714286673,0,F,university,married,04/01/1988,0
29359808,-0.382638888814,-1,0.0541166666667,0,0.00111111111111,-1,-0.0718611111111,-1,0.149427777778,-1,-0.0170722222222,-1,F,university,single,19/01/1980,0
16890078,0.0,-2,0.0,-2,0.0,-2,0.00694444444444,-2,2.22222222222e-05,-2,-0.00338888888889,-2,M,university,married,12/01/1978,0
31156013,-2.54,-2,0.4196,0,0.3531,0,-0.193,-1,-0.3869,-1,-0.0335,-1,F,high school,single,22/01/1973,0
30975601,0.787625,0,0.146249999665,0,-0.006625,0,0.0115,0,0.00665000033542,0,0.020125,0,M,university,other,05/01/1975,0
34085808,0.436533333408,0,0.021227777666,0,0.145666666667,0,0.0276055556674,0,0.0285444442954,0,0.223805555556,0,F,high school,married,23/01/1979,0
44406699,0.0138,-1,-0.018675,-1,0.00625,-1,-0.001375,-2,0.0019875,-2,-0.0019875,1,F,university,single,26/01/1992,1
19356643,0.342186842141,0,-0.151850000018,0,0.0314184210173,0,0.0186210526669,0,0.0270263157895,0,0.0259210526316,0,M,graduate school,married,05/01/1966,0
43015732,0.656997560959,0,-0.383636585317,-1,-0.287600000033,-1,-0.0168853658537,0,0.0640682926829,0,0.00965121949583,0,F,university,single,01/01/1974,0
42200130,0.32374,0,-0.01628,0,0.627800000134,0,-0.0112600001342,0,0.0277200002683,0,-0.0218200002683,0,M,university,single,07/01/1974,0
48977051,0.185563636242,0,-0.275190908969,-1,-0.0550181818182,-1,-0.00363636363636,-1,0.0,-1,0.0,-1,F,university,single,20/01/1993,0
20431778,0.61272,0,0.00930999973167,0,0.0207900005367,0,0.00521399965117,0,0.00570599994633,0,0.000232000161,0,F,university,married,30/01/1980,0
56297321,0.5023,2,-0.00225,2,-0.04235,2,0.01505,0,-0.10865,0,-0.0696,2,F,university,married,10/01/1981,1
27533043,0.124783333333,3,0.00698333333333,2,-0.0231833333333,2,0.00428333333333,2,-0.0234333333333,2,0.00391666666667,1,F,university,married,26/01/1981,0
51787870,0.212134782667,0,0.0415565216225,-1,-0.227586956463,0,0.00808695652174,0,0.0196130434783,0,0.0123913043478,0,F,university,single,11/01/1991,0
33226327,0.41326,0,0.0766,0,0.160160000268,0,0.151779999732,0,0.0634799997317,0,-0.0373399998658,0,F,university,single,20/01/1992,0
10677150,0.0,-2,0.0,0,0.96,0,-0.0785,0,0.0071,0,0.1192,-1,M,university,single,,0
47470414,-0.025,-2,0.0,-2,0.0,-2,0.0,-1,0.00515384615385,-1,-0.00342692307692,-1,F,graduate school,single,23/01/1986,0
42300508,0.36164,0,-0.00972,-1,-0.21866,0,0.30096,0,0.29778,0,0.0190799997317,0,F,university,married,04/01/1983,0
34015183,0.000276923076923,-2,-0.00197692307692,-2,-0.00453076923077,-2,0.0,-2,0.0,-2,0.00480384615385,-2,F,university,married,01/01/1984,1
29150644,0.233533333333,2,0.00986666666667,0,-0.0570333333333,0,-0.0238,2,-0.0241333333333,0,-0.0448666666667,0,F,university,single,21/01/1992,0
55565530,0.0127785714286,0,0.0248071428571,0,-0.00294285714286,0,-0.00516428571429,0,0.0118571428571,0,0.0017,0,F,university,married,18/01/1979,0
51982618,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.0104166666667,2,0.0,3,F,university,married,15/01/1960,1
33191422,0.0180038461538,0,-0.00105384615385,0,-0.000903846153846,0,-0.00159615384615,0,-0.00334615384615,0,0.00207307692308,0,M,university,single,11/01/1986,0
16077169,0.301700000048,0,-0.00503214292902,0,-0.00162142852351,0,-0.00357500004792,0,0.0102785714525,0,0.0285857142378,0,F,graduate school,married,18/01/1977,0
57907569,0.578899999916,0,0.0412000001677,0,-0.0148250001677,0,-0.0079375,0,-0.0113624998323,0,-0.212,0,F,university,single,02/01/1976,0
56898863,0.00225,-2,0.02144,-2,-0.01024,-2,0.00635,-2,-0.00385,-2,0.002835,-2,F,graduate school,single,19/01/1989,1
54735513,0.0,0,0.0525,0,0.00463461538462,-1,-0.0571346153846,-2,0.0,-2,0.0,1,M,graduate school,married,07/01/1973,1
23566732,0.0,-1,0.3442,-1,-0.3442,2,0.4843,2,0.5287,3,0.03715,1,,university,single,14/01/1995,1
10612639,0.277955555518,0,0.0199111112229,0,-0.0119888889262,0,-0.00863888888889,0,-0.274488888926,0,-0.00656111111111,-1,F,graduate school,single,07/01/1974,0
10959074,-0.0056125,-1,-0.0024625,-1,0.000325,-1,0.0013625,-1,0.023575,-1,-0.01789375,-1,F,graduate school,single,09/01/1984,1
13946711,-1.92692000027,-1,0.04392,0,0.00946,0,-0.0261,-1,-0.01662,0,0.05396,0,F,graduate school,single,11/01/1990,0
58459061,0.17316,0,0.03492,0,-0.0226,0,0.08382,2,0.0986,0,0.05188,0,M,university,married,24/01/1959,1
36497628,0.851139999866,0,-0.0198,-1,-0.858859999866,-1,-0.05248,-2,0.0,0,2.056,0,M,university,married,01/01/1990,0
10903953,0.0519099999732,0,0.0202620000268,0,0.0132920000268,0,0.0170559999463,0,-0.00291599994633,0,-0.00327800004025,0,F,graduate school,single,01/01/1988,0
34183306,0.308666666667,0,0.0201,0,0.0411166666667,0,0.488983333222,0,0.0191999998882,0,-0.0155999996646,2,M,university,married,16/01/1970,1
47571300,0.370316666667,2,-0.31305,2,0.00336666666667,0,-0.00823333333333,0,-0.0002,-1,-0.0522,1,M,graduate school,single,09/01/1988,1
17632583,0.393479310299,0,-0.00974482751681,0,-0.0106551724138,0,0.02302758623,0,0.0448413792641,0,-0.0140896552187,0,F,university,single,17/01/1988,0
37581455,0.6389,3,0.0251,0,-0.0829,0,-0.03595,0,-0.0931,0,-0.0515,0,F,university,single,30/01/1991,0
15637945,0.0,-1,0.03,-1,0.0382,-1,0.13015,-1,-0.07365,-1,-0.1247,1,F,graduate school,single,17/01/1987,0
54026349,0.230557999973,0,-0.00560399998658,0,-0.00236199995975,0,-0.00319,0,0.0212,0,0.0176319999597,0,M,high school,married,13/01/1960,0
24152314,0.69801111126,0,0.0295777777032,0,0.0292555556301,0,-0.000688889187038,0,0.00668888918704,0,0.0337555552574,0,F,university,single,06/01/1991,0
56829899,0.860879999732,0,-0.0165399998658,0,-0.0313399998658,0,-0.012,0,-0.0125600001342,0,-0.0116,0,F,high school,married,19/01/1968,1
31327464,0.31346,0,0.01642,0,-0.02614,0,0.0948,0,0.05074,0,0.283520000268,0,M,university,single,27/01/1987,0
13243286,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.84045,0,M,university,single,28/01/1987,1
59401156,-0.0085,-2,0.0,0,0.00180967741935,0,0.0,-1,-0.00105161290323,-2,0.0,1,F,graduate school,single,23/01/1984,0
59380986,-0.00477333333333,-2,-0.00699333333333,-2,0.0032,-2,0.00113555555556,-2,-0.00270444444444,-2,0.00889555555556,-2,M,university,single,12/01/1980,1
34202553,0.693675,0,0.00204999983229,0,-0.0114874998323,0,0.249450000168,0,0.0354874998323,0,-0.0215625,0,F,high school,single,30/01/1992,0
32961740,0.110555,0,0.013395,0,0.03384,0,0.0128500000335,0,0.0125150000335,0,0.0431,0,M,graduate school,single,23/01/1987,0
37842840,-0.00276,0,0.0026,-1,-0.00254666666667,0,0.00982,-1,-0.0026,-1,0.629800000045,0,F,high school,single,28/01/1976,1
21397364,-0.000305,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.024,-1,F,graduate school,married,31/01/1967,0
54011846,0.00453333333333,-1,-0.00062,-1,0.0286,-1,0.0574,-1,-0.0827166666667,-1,-0.00651,-1,F,graduate school,single,01/01/1988,0
42908727,0.315057142825,0,0.0668904761585,2,0.0312857142857,2,-0.0274142856823,2,0.042957142921,0,-0.0208238095558,0,F,university,single,03/01/1986,0
44918916,-0.00375652173913,-2,0.0,-2,0.0,-2,0.0,-1,0.00152608695652,-1,-0.00152608695652,1,F,graduate school,single,20/01/1984,0
58700453,0.0658,0,0.0,0,0.0253,-1,0.80915,0,-0.0417,0,-0.0616,0,F,university,married,21/01/1989,0
27617579,0.122,0,0.0,0,0.013,0,0.013,2,0.0227333333333,-1,-0.135,-1,F,high school,married,30/01/1972,0
47994387,0.5047,0,-0.01386,0,-0.03522,-1,-0.33958,2,0.507839999732,0,0.260880000403,0,M,high school,single,30/01/1975,0
11512175,0.154622222222,0,0.00189444444444,0,0.0268277777405,0,0.0105166667039,0,0.00526111107384,0,0.0251777777405,0,F,graduate school,single,05/01/1982,0
40057279,0.6853,0,0.0569,0,-0.0211,-1,-0.9992,-2,0.039,-2,0.0389,-2,M,graduate school,single,01/01/1992,0
41911519,0.0166666666667,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,F,graduate school,married,01/01/1969,1
43454539,0.56718,0,-0.01564,0,0.366299999866,0,-0.0275600001342,0,0.0185400005367,0,0.000479999731666,0,M,university,married,20/01/1987,0
37099971,0.862984615436,0,0.0103884614611,0,0.0249730769489,0,0.0132615384873,0,-0.000353846128045,0,0.00257307687147,0,M,graduate school,other,22/01/1975,0
16762849,0.0106771428571,-1,-0.0133085714286,-1,0.0606457142857,-1,0.10980857139,-1,-0.160654285676,-1,0.0008,-1,F,,single,03/01/1963,0
20051595,0.636292307641,0,0.0366692307176,0,0.204169230976,0,0.0442999998968,0,-0.0220461539494,0,-0.0323692305628,0,,high school,married,07/01/1972,0
25234866,0.8048,2,0.0288,3,0.0433,4,0.0288,2,-0.2538,2,-0.0742,-1,M,high school,married,10/01/1970,1
45219174,0.59426666689,0,-0.000733333668751,0,0.00385000022361,0,-0.00323333366875,0,0.0149333335569,0,0.0542666668903,0,M,high school,married,11/01/1967,0
14465488,0.0,-2,0.0,0,0.99,0,0.0113800000671,0,-0.02635,0,-0.0279,0,F,university,married,15/01/1973,0
58811112,-0.0769,0,0.0404700000447,0,-0.00111333340042,0,-0.0516399999776,-1,-0.0105566666667,-1,0.0243066666667,-2,F,graduate school,single,06/01/1987,0
26103233,0.563633333333,0,-0.0592666666667,0,-0.0263666666667,2,0.0188,-1,-0.0931333333333,-1,0.118566666667,2,F,high school,married,17/01/1971,1
51464483,-0.06785,0,0.03045,0,-0.0305,0,0.0045,-1,-0.0366,-1,0.039,-1,F,high school,married,18/01/1975,1
38160654,0.15989038459,0,0.0367903846412,0,0.145675000026,0,0.184653846154,0,0.208815384848,0,0.145876922974,0,M,graduate school,single,22/01/1987,0
13616128,-0.00102307692308,-2,-0.000515384615385,-2,0.00194230769231,-2,-0.00124230769231,-2,0.000638461538462,-2,-0.000880769230769,-2,F,graduate school,married,24/01/1974,0
40285667,0.00661388888889,0,-0.000841666666667,-1,-0.0221444444444,-2,0.0,-1,0.00325,-1,0.00306388888889,-1,M,graduate school,single,30/01/1987,0
32374873,0.282964285738,0,-0.0044571428811,0,0.0105357142857,0,0.00455714290506,0,-0.00219642857143,0,0.523378571357,0,F,university,married,12/01/1987,0
12804992,0.0,-1,0.064,-1,0.5326,2,0.38805,2,0.03945,0,-0.12545,0,F,high school,other,17/01/1989,0
18727403,0.052725,-1,-0.05985,-1,-0.014625,-1,-0.003125,-1,0.06795,-1,-0.0164875,-1,F,high school,married,31/01/1980,0
51894620,0.853479999732,2,-0.0135199995975,2,-0.0136399998658,2,-0.0146800004025,2,-0.0214199995975,2,-0.0205600001342,2,F,graduate school,married,12/01/1966,1
36754333,0.447213333289,0,0.150866666667,0,0.289873333423,0,-0.00140666675611,0,0.0315266668008,0,0.0511133332886,0,F,university,single,26/01/1989,0
38428747,0.2225,0,-0.00475833333333,0,-0.00559166666667,0,0.00914166666667,0,-0.0126583333333,0,-0.00308333333333,0,F,high school,married,14/01/1981,0
48041646,0.0,-1,0.000915384615385,-1,-0.000915384615385,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,,0
57516112,0.456211764785,0,-0.00440000003946,0,0.0441882352547,0,0.00405294109755,0,0.0878588236083,0,0.0354235293723,0,M,graduate school,single,29/01/1991,0
50341518,0.1885,0,0.02102,0,0.02082,0,0.0818,0,0.02936,0,0.10562,0,F,university,married,19/01/1975,0
43939908,0.2375625,0,-0.0185125,0,0.0721625,0,0.033725,0,0.0739125000839,0,-0.0302250000839,0,M,university,single,13/01/1990,0
