,SHOP_JUL_NET,PAY_JUL,SHOP_AUG_NET,PAY_AUG,SHOP_SEP_NET,PAY_SEP,SHOP_OCT_NET,PAY_OCT,SHOP_NOV_NET,PAY_NOV,SHOP_DEC_NET,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
51585476,0.0,0,596.272,0,-11.92544,0,864.832909,2,44.660773,3,32.228501,4,M,university,married,25/01/1959,0
17370242,786.2144456,0,31.5129752,0,25.2819328,0,30.2011768,0,9.1825888,0,-131.9848072,0,F,high school,married,16/01/1957,0
59233405,715.7947224,0,324.9086126,0,80.914111,0,20.54157,0,1.729189,0,-3.547819,0,M,high school,married,09/01/1964,0
51392536,1201.8756568,0,-22.03225,2,36.491846,2,0.119254,-1,-311.343424,-1,-1024.3356692,1,F,university,single,27/01/1993,0
33960948,2132.5071808,0,-48.953931,0,577.429805,0,-49.103,0,-69.823451,0,-54.40982,0,F,graduate school,single,05/01/1986,0
21270729,0.0,-2,0.0,-2,0.0,-2,0.0,-1,4.47204,-1,-4.47204,1,M,graduate school,single,30/01/1985,0
52824902,617.7676056,-1,-2.683224,-1,-620.719152,-1,16.3378528,-1,-4.9490576,-1,-5.4260752,-1,F,graduate school,single,29/01/1965,0
44735108,1250.292943,0,-26.921681,0,-27.488139,0,125.515256,0,95.612215,0,-22.121691,2,M,graduate school,single,02/01/1990,0
47183489,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,487.5119872,0,M,graduate school,single,21/01/1984,1
14503234,2476.317616,0,27.428512,0,-5.96272,0,2175.110815,0,273.420526,0,288.565834,0,F,high school,married,21/01/1969,0
51613037,-37.5949496,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,M,university,married,21/01/1977,0
59300045,556.5304712,-1,-603.1589416,-1,6.70806,-1,-14.6981048,-1,11.0608456,-1,-2.3552744,0,F,university,married,21/01/1968,0
32769884,909.9408858,0,151.423274,0,1894.445585,0,-98.533948,0,-57.003603,0,6.260856,0,F,university,single,28/01/1983,0
22685738,548.0634088,0,-35.2993024,0,423.2636792,0,264.8043954,0,-0.268323,0,-42.722888,0,F,graduate school,single,15/01/1992,0
57407124,758.7263064,0,-18.186296,0,-0.298136,0,-7.7217224,0,63.9799856,0,-1.937884,0,,university,single,18/01/1985,0
20277029,-229.9522968,-1,-84.4917424,-2,4.621108,-1,-4.9788712,-1,46.21108,-1,48.5663544,-1,F,graduate school,single,19/01/1990,0
11922682,30.5887536,0,0.0,-1,-18.7527544,2,9.3018432,-1,-21.1378424,-2,0.0,1,M,university,single,11/01/1989,0
35648924,-100.769968,0,-247.3634392,2,5.9030928,-1,-122.23576,-1,-73.192388,-1,-76.7402064,1,F,high school,married,24/01/1980,0
44522106,3494.869446,0,-46.866979,0,175.661731,0,1057.309511,0,-35.269489,0,-48.02971,0,F,university,married,16/01/1989,0
57350947,4008.9751648,2,-98.861898,2,-55.065719,2,82.225909,2,-30.797449,2,-190.568531,2,M,graduate school,single,16/01/1982,1
31110260,0.0,-2,0.0,-2,0.0,-2,0.0,0,701.215872,0,5370.413209,0,,graduate school,single,07/01/1960,0
47741734,631.3626072,-1,-609.9266288,-1,2891.471996,0,-4.173904,0,-2356.8545208,0,-79.9600752,0,F,university,single,20/01/1990,0
47197068,4398.0128312,0,381.137062,0,1856.164923,0,680.346352,0,-164.123868,0,-139.468021,0,F,university,single,07/01/1987,0
36261055,1939.7026294,2,57.927825,2,-112.307831,2,94.777434,2,-25.34156,2,-59.806081,2,F,high school,married,27/01/1957,1
29209895,912.1172784,0,-98.1165576,0,117.8531608,-1,-932.8079168,0,559.005,0,55.3340416,0,F,university,married,25/01/1978,0
24013277,-1301.661776,-1,505.34052,-1,2402.737651,-1,-2185.098371,-1,-462.3791224,-1,352.5160064,-1,F,graduate school,married,08/01/1979,0
33840118,1866.957446,0,-56.22845,0,127.393513,-1,863.550924,2,-7.125451,2,322.076321,2,F,high school,married,01/01/1966,1
40459214,653.961316,0,36.7303552,0,0.0298136,0,-6.9465688,0,9.093148,0,596.3912544,0,M,graduate school,married,30/01/1984,1
27449128,303.6217024,-1,2288.5217496,0,-1340.568524,-1,-1191.8284736,-1,1472.1657546,-1,-321.360795,-1,F,graduate school,single,20/01/1984,0
33285149,2371.34393,0,-41.053327,0,-15.055868,0,-1606.2971406,0,-24.1788296,0,-17.8583464,0,F,university,married,11/01/1981,0
34293373,0.0,-2,0.0,-2,0.0,-2,76.919088,-2,-42.782516,-2,-34.136572,-2,F,high school,single,11/01/1991,0
22442667,3268.4649676,0,419.119589,0,-37.505509,0,13.952765,0,-104.615922,0,-59.299251,0,F,university,single,17/01/1989,0
21243397,282.9608776,0,-10.6136416,0,-6.3204832,0,-20.4819432,0,-34.9117256,0,-30.4396856,0,F,university,single,18/01/1991,0
20561415,-522.1553904,-2,104.1389048,-2,3.8459544,-2,63.2644592,-2,-76.9787152,-2,-43.825992,-2,F,graduate school,married,23/01/1980,0
42359132,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,single,25/01/1955,1
54494515,483.427524,0,311.5819336,0,-374.5184432,0,101.1277312,0,193.4604504,0,207.2939608,-1,F,graduate school,single,08/01/1990,0
41760074,0.0,-2,0.0,-2,0.0,2,64.397376,2,264.893836,3,18.2459232,-1,M,university,single,22/01/1991,1
24583504,522.6025944,2,14.7875456,2,-49.93778,2,18.7527544,2,-62.2507968,2,17.7092784,3,F,high school,married,01/01/1973,1
47441416,2162.738171,0,-26.83224,0,1051.287163,0,1026.154299,0,163.110205,0,-33.5403,0,F,graduate school,single,26/01/1993,0
20099099,358.8364896,0,146.5636576,0,-23.701812,0,-23.9403208,0,264.0888688,0,117.2568888,0,F,graduate school,single,11/01/1986,0
30334365,514.5231088,0,15.8310216,0,-15.7713944,0,-8.8844528,0,-1.8186296,0,8.347808,0,F,university,single,14/01/1991,1
59047369,-1527.2612872,-1,-36.3129648,-1,126.2904096,-1,-71.0458088,-2,24.6260336,-2,47.4930648,-2,M,graduate school,single,30/01/1970,0
31020011,0.0,-1,66.2458192,-1,-66.2458192,-2,0.0,-1,68.57128,-1,-41.9477352,-1,F,graduate school,single,01/01/1988,0
30694825,74.534,2,0.0,2,0.0,2,0.0,2,0.0,2,1656.14548,1,M,university,single,23/01/1990,1
35851351,3343.326918,2,-484.858577,2,49.967593,2,-403.497262,2,68.034635,2,-113.202239,1,F,graduate school,married,01/01/1970,0
17832260,437.663648,2,13.267052,3,17.4707696,2,-59.9551496,2,17.1726336,2,-78.7675312,2,M,high school,single,18/01/1993,1
10378344,0.0,-2,0.0,0,34.6732168,0,25.639696,0,90.782412,0,159.1449968,0,F,university,single,05/01/1995,0
42075516,647.3725104,0,81.9874,0,-14.3999688,0,-18.782568,0,-20.1838072,0,-46.7179112,0,F,graduate school,single,13/01/1989,0
11972306,5375.779657,0,-23.701812,0,1238.367503,0,-30.618567,0,526.180226,0,137.082933,0,F,university,married,31/01/1970,0
35480744,2125.828934,0,83.984912,0,-16.39748,0,-46.389962,0,12.014881,0,-29.157701,0,F,university,single,07/01/1991,0
42000399,968.226474,2,-26.7428,2,-64.1588668,2,24.8645424,2,-77.068156,2,23.85088,2,M,university,married,08/01/1977,1
18057529,241.6690416,0,30.4396856,0,-17.0235656,0,-17.0831928,0,-31.9899928,0,1.043476,0,M,university,single,02/01/1993,0
38151090,0.0,-1,74.534,-1,-51.279392,-1,-7.0658232,-1,-16.1887848,-1,109.714048,-1,F,graduate school,other,28/01/1965,0
41331713,-1639.926882,0,374.309748,0,650.234616,0,118.09167,0,1976.045408,0,734.785986,0,F,graduate school,married,03/01/1982,0
35828583,-48.0893368,-2,62.012288,-2,-42.186244,-2,-34.881912,-2,5.0384984,-2,106.0171616,-2,F,university,married,08/01/1979,0
57429687,712.5748536,0,-346.6129136,0,-44.7204,0,153.3611584,0,-132.3425704,0,-45.0781632,0,F,graduate school,single,21/01/1985,0
36178967,4978.9606408,0,-107.32896,0,-97.520286,0,119.99974,0,-99.368728,0,-98.653203,0,M,university,single,15/01/1991,0
34292850,51.5477144,-1,-27.5179528,0,-0.4770176,0,11.2099136,-1,-29.4260232,2,11.031032,-1,F,graduate school,single,04/01/1981,0
44209923,866.204334,0,-2438.156208,0,6311.002476,0,-473.2909,-1,-4382.718455,-1,471.680966,0,M,university,married,12/01/1973,0
29498871,970.76063,0,-1366.3572884,0,457.8474552,0,937.3097702,0,-1787.1762518,-1,90.2159536,0,F,graduate school,single,29/01/1990,0
49895903,3518.869394,3,3.428564,3,32.109248,2,-302.280091,0,-98.295439,0,-98.295439,0,F,graduate school,married,01/01/1975,0
55096565,3878.0338336,0,308.212997,0,6.201229,0,-37.803645,0,-67.020973,0,80.526534,0,F,university,single,27/01/1991,0
52688365,246.6777264,-2,-131.627044,-2,-109.9227432,-2,-120.1786216,-2,46.062012,-2,251.8951064,-2,F,graduate school,single,03/01/1983,1
27338600,729.2704696,0,52.9489536,0,19.9154848,0,12.6111528,0,1.5204936,0,47.1651152,0,M,university,single,16/01/1983,0
27668097,1342.953612,0,-37.416068,0,15.085682,0,-27.90553,0,14.191274,0,1301.572335,0,M,university,single,19/01/1989,0
33889734,773.4542248,0,-47.8210144,0,-33.3316048,0,-25.9080184,0,-1.6099344,0,20.5415704,0,M,high school,other,23/01/1962,0
18766262,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,08/01/1970,0
29591302,1353.805762,0,-5.932906,0,615.293077,2,51.398646,0,-142.270499,0,-42.961398,0,F,university,married,04/01/1979,0
40763878,-196.6505056,0,142.8965848,0,-71.55264,0,-11.4484224,0,-28.5018016,-1,1.7590024,0,F,high school,single,13/01/1992,0
53288721,0.0,0,795.4566616,0,1551.3208624,2,103.721514,3,55.453296,2,-274.106238,2,F,university,single,14/01/1982,0
41532395,4421.923338,0,-1567.53946,0,-1081.041136,0,-175.840613,0,163.855545,0,-227.298886,0,F,university,married,19/01/1979,0
29781180,2224.005119,0,-49.252067,0,146.921421,0,41.947735,0,53.902989,0,62.876882,0,F,university,married,13/01/1962,0
25154709,389.7531928,-1,-424.0388328,-1,0.0,-1,21.5552328,-1,80.7352288,-1,10.5242008,-1,F,university,single,29/01/1988,0
34395951,3056.013254,0,5.396262,0,8.168926,0,11.269541,0,15.592513,0,-23.85088,0,F,university,married,04/01/1970,1
27030935,160.4567952,0,107.6569096,0,-145.7586904,0,10.3453192,-1,-117.465584,-1,-0.0596272,-1,F,university,single,30/01/1989,1
41910363,631.4818616,0,-11.1502864,2,15.0856816,0,-39.8309696,0,-39.4135792,0,-21.5254192,2,F,graduate school,single,29/01/1989,1
23422348,-28.9788192,-1,232.9634704,-1,-303.502448,-1,55.006092,-1,61.6843384,-1,-97.937676,-1,F,graduate school,single,21/01/1990,0
45201847,1303.748728,0,-24.208643,0,13.326679,0,686.338886,0,331.944622,0,-61.803593,0,M,university,single,09/01/1992,0
23886263,666.2743328,-2,-637.9812264,-2,268.7994176,-1,-238.9858176,-1,84.7898784,-1,-44.2433824,-2,F,other,married,12/01/1981,0
37476770,-114.484224,-1,0.298136,-1,14.2210872,-1,31.8707384,-1,59.7464544,-1,-95.1650112,-1,M,graduate school,married,16/01/1975,0
13676053,2337.7440034,0,474.841207,0,224.794544,0,81.868146,0,202.553598,0,960.594192,0,F,university,married,28/01/1983,0
38483887,757.116372,0,-12.4024576,0,85.8929816,0,91.0805476,0,59.567573,0,2.086952,0,F,university,married,02/01/1963,1
34622302,-7.155264,2,16.099344,-1,-20.571384,-1,0.0,2,11.627304,2,0.0,-1,M,university,married,03/01/1961,0
26566145,1502.873762,0,-22.986285,0,201.65919,0,-25.401187,0,-32.616078,0,-28.680684,0,F,university,married,04/01/1979,0
20580284,1211.893026,0,17.917974,0,38.638426,-1,-1354.9983068,2,127.2444448,-1,12.372644,-1,F,university,married,20/01/1983,1
37031319,106.9115696,-2,-56.0793816,-2,459.8449664,-2,-414.1407176,-2,-1.788816,-2,-15.8310216,-2,F,graduate school,married,30/01/1984,0
49318946,2277.192582,0,235.915016,0,333.107353,0,-9.838488,2,150.320171,0,-222.20076,0,F,university,married,22/01/1970,0
40085366,104.4072272,-1,43.378788,-1,-108.8494536,-1,298.136,-1,-365.9917536,-1,26.7427992,-1,F,high school,single,18/01/1991,0
27898070,1485.224111,2,-123.100354,2,29.157701,2,-275.895055,2,30.380059,0,-729.8965556,0,M,university,single,12/01/1989,0
52148876,917.6327944,2,-15.5626992,2,-12.2832032,2,-21.3763512,2,-136.1885248,2,20.9887744,1,M,graduate school,single,13/01/1987,1
34495486,650.5029384,2,-159.4133192,2,11.5378632,2,-52.7402584,2,15.7117672,2,-68.0346352,2,M,high school,single,13/01/1985,0
19146708,-47.7912008,-1,0.0,-1,0.0,-1,-37.5949496,-1,37.5949496,-1,0.0,-1,M,high school,married,28/01/1972,0
30473982,255.204416,-2,-391.750704,-2,15.3838176,-2,49.8781528,-2,-105.9575344,-2,77.962564,-2,F,graduate school,single,11/01/1984,0
58885285,-329.2017712,-1,228.9386344,-1,-147.6965744,-1,-81.24206,2,11.627304,2,0.0,-1,F,high school,single,18/01/1986,0
26478993,811.6156328,0,-20.1838072,0,43.9154328,0,-0.7751536,0,-1.1627304,0,-0.9242216,0,F,university,single,03/01/1991,0
54897415,-55.6918048,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,324.8489856,1,F,graduate school,single,26/01/1986,1
24575935,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,570.4236088,-1,F,graduate school,single,14/01/1992,0
53830506,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,01/01/1984,1
49546865,-23.4334896,-1,0.0,-1,0.0,-1,0.0,2,12.3428304,-1,-24.6856608,1,F,university,married,02/01/1987,0
42502888,-91.4084976,-2,49.8483392,-2,63.5625952,-2,-7.8409768,-2,-34.4645216,-2,-50.8918152,-2,F,graduate school,single,10/01/1987,0
27671009,613.2061248,0,38.1912216,0,-760.0082912,2,90.5439032,-1,90.5140896,-1,-186.335,-1,F,high school,married,08/01/1970,0
56741508,1.0732896,0,385.9072384,0,-9.7490472,0,-149.068,0,-106.9115696,0,-86.45944,0,F,university,married,01/01/1989,0
41480838,1498.103586,0,-57.152671,0,-89.321545,0,-35.090608,0,-26.146527,0,-66.543955,0,F,university,married,23/01/1983,0
12164434,591.949028,0,-162.0667296,-1,-524.2423424,2,13.6248152,-1,-18.186296,2,129.7786008,-1,F,graduate school,married,22/01/1964,0
19909153,251.4479024,0,-18.3949912,2,10.9714048,2,-53.4259712,2,15.0260544,2,-75.27934,2,F,university,single,,1
31084384,-42.6930752,-1,117.76372,-1,3793.7806,-1,-2933.65824,2,40.635937,-1,-1017.3891002,-1,F,university,single,28/01/1982,0
45435831,2437.142546,0,-76.531512,2,291.487568,-1,-203.716329,-1,-5100.8684514,2,214.1510888,-1,F,university,married,10/01/1981,0
25312664,2232.6808768,0,566.965231,0,249.211883,0,-750.88533,0,-48.625982,0,353.887432,0,F,university,single,26/01/1982,0
13090185,363.9644288,0,151.602156,0,-10.9714048,0,34.3750808,0,-26.0272728,0,-1.937884,0,M,graduate school,married,30/01/1963,0
46438955,1.1329168,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,M,university,single,16/01/1985,0
46010902,2869.708068,2,69.078111,2,-76.799833,0,-192.476602,0,-56.288077,0,278.220515,0,M,university,married,14/01/1975,0
51725108,1402.491371,0,-45.555181,0,-32.079433,0,68.750161,0,-44.452077,0,-31.214839,0,M,university,married,11/01/1980,0
34106288,62.60856,-1,-22.3602,-2,-18.484432,-2,53.9924296,-2,-65.4706656,-2,54.2011248,-2,M,graduate school,single,18/01/1987,0
59352467,226.5237328,0,-4.173904,0,-4.173904,0,10.732896,2,-4.9788712,2,-52.024732,2,F,graduate school,married,20/01/1986,1
28114313,0.0,-2,0.0,0,596.272,0,-20.0645528,0,-3.4881912,2,30.2309904,1,F,university,married,08/01/1990,0
48479865,421.7729992,0,-22.3602,0,-22.509268,2,-13.8931376,2,-14.4297824,2,-14.4297824,1,M,university,single,07/01/1980,1
25666520,794.5920672,0,21.8831824,0,-2.2658336,0,592.932877,2,96.476809,0,-90.543903,0,F,graduate school,single,27/01/1992,0
29464850,1637.5119802,0,-31.512975,0,1219.734003,0,-42.305499,0,187.110154,0,-9.242216,0,M,high school,single,21/01/1979,0
49828879,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,married,16/01/1978,0
53378345,27.726648,-1,-16.099344,0,11.627304,-1,-16.993752,-1,27.7564616,0,-12.819848,-1,M,graduate school,single,19/01/1987,1
33478970,527.998856,0,-89.6793088,0,12.1639488,0,1045.3840704,0,22.121691,0,-12.134135,0,F,high school,single,04/01/1976,0
47701863,1850.530152,0,-78.976226,0,-49.788712,0,-0.6559,0,-8.467062,0,-41.828481,2,F,high school,single,05/01/1957,1
28827408,4200.825681,-2,-98.116558,2,-2911.238413,2,3066.805778,2,74.355118,2,-288.327325,2,M,high school,married,04/01/1964,1
23793245,153.2717176,0,-59.6272,0,557.6335744,0,574.567699,0,-21.823555,0,-128.258107,0,F,graduate school,single,03/01/1991,0
50997385,261.5547128,0,-15.2645632,0,-5.0981256,2,8.3776216,0,-45.3762992,0,-31.1850256,0,M,university,single,09/01/1992,0
11514074,1520.612854,0,431.372979,0,34.375081,0,965.066232,-1,-3028.1375388,-1,48.148964,0,M,graduate school,single,22/01/1978,0
20747292,697.1314088,0,-47.7613872,2,15.7713944,0,-39.204884,0,-39.3837656,2,19.2595856,1,M,high school,married,28/01/1966,1
16213979,89.4408,0,-2.98136,0,-29.8136,0,-29.8136,-1,1120.723038,0,301.147173,0,F,high school,married,07/01/1972,1
53316246,0.0,-2,0.0,-2,0.0,-2,0.0,-1,559.8695944,-1,-15.6223264,-1,F,university,single,01/01/1976,0
51736204,422.8164752,0,71.55264,0,79.9600752,-1,-597.4943576,-1,23.254608,-1,1705.9341922,0,F,university,married,21/01/1991,0
34347667,-9.4210976,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,F,university,married,22/01/1978,0
33391043,119.5823496,-1,-805.563472,-2,244.7100288,-1,640.4259416,-1,-4.3527856,-1,485.4846624,-1,M,graduate school,single,22/01/1983,0
12197836,316.7396864,0,-6.9763824,0,-6.5291784,0,-30.0819224,0,-30.4694992,0,-30.1713632,2,F,university,single,29/01/1988,0
40489659,63.3837136,0,0.5068312,0,35.6570656,2,-7.2148912,3,7.2745184,0,-91.080548,0,M,graduate school,single,18/01/1993,0
56226503,417.6289088,2,-42.633448,2,14.0720192,0,-51.8160368,0,-22.4198272,0,-31.5726024,2,M,university,married,08/01/1981,1
13192056,107.478028,-1,560.346612,2,202.6132256,0,1.6993752,0,1524.8761992,0,74.474373,0,M,graduate school,married,20/01/1980,0
29051561,4351.62287,0,327.144632,0,-65.649547,0,346.732168,0,763.019465,0,449.917038,0,F,university,single,03/01/1962,0
46717068,567.2633672,0,-3.9353952,0,-16.3080392,0,-11.776372,0,-33.0036552,0,-30.8868896,0,M,graduate school,single,10/01/1988,0
57640174,1091.5057098,0,29.48565,0,606.766387,0,-19.945298,0,-5.21738,0,-33.391232,2,F,university,single,02/01/1993,1
24718046,1351.778438,0,-20.720452,0,-21.883183,2,123.636999,2,-29.1577,3,-1.937884,2,F,university,married,26/01/1983,1
38727512,451.526972,0,-9.9279288,0,-5.3068208,0,113.0829848,0,64.1588672,0,-19.676976,2,M,university,single,09/01/1961,1
10967716,1742.545293,0,-39.026003,0,-40.695564,0,-45.107976,0,-18.663314,0,-62.042102,0,F,graduate school,single,23/01/1989,0
44771490,520.9330328,0,-8.2881808,2,16.1887848,0,-139.974852,0,-142.7773304,2,13.9527648,1,F,high school,married,27/01/1981,1
21607097,1031.1331696,-1,-947.2973264,2,-331.7061136,2,0.0,-2,0.0,-2,-5.96272,-2,M,university,married,22/01/1966,0
36093649,-12.7602208,0,18.335364,-1,-17.739092,0,46.95642,0,-36.1042696,-1,-10.881964,2,F,graduate school,married,15/01/1978,1
24443201,2683.879899,0,339.189327,0,331.497419,0,308.421692,0,313.340936,0,331.109841,0,F,university,single,04/01/1988,0
45354764,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,14.8769864,-1,F,graduate school,single,17/01/1989,1
13264207,0.0,-2,0.0,-1,29.8136,-1,-29.8136,-2,0.0,-2,0.0,1,M,university,single,14/01/1993,0
58908820,0.0,-1,198.9759664,-1,-198.9759664,-2,0.0,-1,2014.445325,-1,-1930.967245,-1,F,university,single,24/01/1974,0
25379613,-417.3904,-1,237.7932736,-1,-156.2828912,-1,79.7215664,-1,-111.6221184,-1,187.7958664,-1,F,graduate school,married,28/01/1971,0
48942373,2363.5923948,0,63.77129,0,1228.558829,0,51.339019,0,-92.42216,0,-128.407175,0,F,graduate school,single,02/01/1990,0
51121540,0.0,-2,0.0,-1,65.58992,-1,-21.0484016,-1,256.4267736,0,1511.668774,0,M,university,married,29/01/1970,0
33090683,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,married,29/01/1977,0
41591148,1059.8734796,0,2026.430392,0,294.140978,0,504.058535,2,633.240864,0,210.424389,0,F,high school,single,27/01/1987,0
40187279,637.0271912,0,60.37254,0,36.2831512,0,262.6876296,0,-46.002385,0,-181.6542646,0,M,university,single,25/01/1981,0
19399944,504.1777896,2,73.5799648,0,23.552744,0,43.1700928,0,594.5726248,2,-0.506831,1,F,university,single,11/01/1964,1
14524922,1424.4938078,0,309.882559,0,616.127857,0,355.497367,0,607.243404,0,207.621911,0,F,graduate school,single,13/01/1991,0
49946742,-77.217224,-1,-55.9601272,-1,456.5058432,-1,-922.9694288,-1,51.2197648,-1,16.9043112,-1,M,graduate school,married,27/01/1971,1
58043488,702.0208392,0,88.3376968,0,-19.5875352,0,846.4379172,2,125.396002,2,-27.696834,3,M,high school,married,21/01/1961,0
36267831,7421.320566,0,1479.976914,0,-1202.710434,0,-15.622326,0,151.542529,0,155.865501,0,F,graduate school,single,24/01/1979,0
11209408,3197.7769224,0,696.773646,0,11.001218,0,1068.012593,0,155.865501,0,114.12646,0,F,university,single,15/01/1981,0
34182344,1449.626673,0,-32.168875,0,-11.806185,0,1559.847552,0,-1158.079479,0,12.939103,0,F,university,single,13/01/1985,0
10592183,1348.73745,0,1.729189,0,581.722963,0,98.742644,2,51.965104,2,-51.637155,2,F,university,single,05/01/1990,1
49298977,-9.68942,-1,0.0,-1,0.0,-1,0.0,-1,9.68942,-1,-19.37884,1,M,university,married,29/01/1979,1
34081185,752.346196,0,-38.966375,0,-59.5377594,0,439.3332094,0,-90.752598,0,-268.799418,0,F,graduate school,single,06/01/1979,0
41407981,223.3634912,0,59.2098096,0,-1.4012392,0,-39.950224,0,63.1750184,0,-34.7924712,0,F,university,single,12/01/1992,0
25237657,452.5406344,2,-34.28564,2,13.9825784,2,-1.1627304,2,-72.8644384,2,14.6981048,3,F,university,single,17/01/1993,1
40564207,338.9508184,0,-23.701812,0,-23.9105072,2,-15.354004,2,-15.8310216,2,-59.5675728,2,M,university,married,06/01/1958,1
16831278,-37.5949496,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,M,high school,married,18/01/1968,0
12137602,-29.9030408,-1,0.0,-1,0.0,-1,4.9788712,-1,-4.9788712,-1,381.7035208,-1,M,high school,married,16/01/1979,1
27676109,-21.018588,-1,0.0,-1,0.0,-1,-9.68942,-1,19.37884,2,-5.1577528,-1,F,university,married,05/01/1986,0
14188227,73.04332,-1,-6.3801104,0,0.0,-1,9.4210976,-1,-76.0843072,-1,95.6718424,-1,F,graduate school,married,03/01/1973,0
46047271,-391.094806,-1,-2445.87793,-1,1052.777843,-1,-1971.3944862,-1,21.7043008,-1,-22.1216912,-1,M,high school,single,14/01/1983,0
34272776,1141.354049,0,-379.825264,0,798.050445,0,-871.839105,0,-423.114611,0,-436.292223,-1,F,high school,single,08/01/1980,0
46199046,-150.4692392,-1,-5.6347704,-1,126.2009688,-1,-89.1724776,-1,-108.5811312,-1,167.0754144,-1,F,university,single,15/01/1990,0
55708039,680.2867252,-2,-769.816966,-2,132.8792152,-2,-38.9365616,-2,140.0941064,-2,-260.3323552,-2,F,graduate school,single,01/01/1966,0
28022204,5516.529662,0,-43.766364,0,-50.414798,0,-101.187358,0,35.955201,0,432.893472,0,M,university,single,16/01/1990,0
52090224,-3.3987504,-2,-39.353952,-2,47.1651152,-2,-12.4918984,-2,19.4682808,-2,37.4756952,-2,F,university,single,08/01/1977,0
47913065,-341.067584,0,944.2265256,0,-19.4682808,0,-18.931636,0,-39.204884,0,-24.5664064,0,F,university,married,20/01/1980,0
58982131,-386.682392,-1,287.2242224,-1,-110.8469648,-1,36.1340832,-1,-57.8085704,-2,-56.64584,-2,F,graduate school,married,,0
48523885,440.7642624,0,-36.1340832,0,-84.6109968,0,119.8208584,0,124.769916,0,90.335208,0,F,university,married,16/01/1988,0
52437440,5117.355372,0,-81.420942,0,105.122754,0,129.331397,0,-25.758951,0,146.474217,0,M,university,married,25/01/1988,1
43136340,890.651486,0,-48.417286,0,1915.553614,0,11.418608,0,-63.562595,0,-17.798719,0,F,university,single,26/01/1976,0
19918266,-60.521608,-2,0.0,-2,20.0943664,-2,-29.8136,-2,0.0,-2,85.3265232,-2,M,other,single,06/01/1990,1
44494509,1843.5537694,0,222.379643,0,13.296865,0,1361.646739,0,226.642988,0,136.337592,0,M,graduate school,single,26/01/1991,0
27737530,1838.038254,0,-25.580069,0,157.892825,0,-55.363855,0,5.21738,0,-5.127939,0,F,high school,single,14/01/1986,0
44887698,8.7055712,0,61.9824744,0,-14.2509008,-1,-15.1751224,-1,-83.5078936,-1,-2.0571384,-1,F,university,single,06/01/1983,0
40701572,191.2244304,-1,-29.8732272,-1,-161.3512032,-2,0.0,0,130.8220768,0,129.4506512,2,F,university,single,20/01/1993,1
33798560,2082.032756,0,-144.536333,0,-46.539029,0,262.538561,0,434.920797,0,179.567313,0,F,university,single,29/01/1992,0
20602207,48.8644904,-1,-49.043372,-1,3.7565136,-1,-3.577632,-2,0.0,-1,1.9676976,-1,F,graduate school,married,04/01/1967,0
56215628,148.8891184,-2,-429.4052808,-2,57.2122984,-2,177.5996152,-2,-99.6966784,-2,165.0779032,-2,M,graduate school,single,28/01/1987,0
50219517,2665.4252812,0,-59.179996,0,41.500531,0,139.974852,0,-13.565188,0,31.363907,0,M,,married,12/01/1978,0
45141892,2816.401351,0,-69.644569,0,-102.707852,0,2806.741744,-1,-5819.2569564,0,6159.0127424,0,M,graduate school,married,27/01/1973,0
13612396,5947.0976738,0,378.245143,0,384.744508,0,1149.016144,0,-138.782308,0,-89.053223,0,M,graduate school,single,18/01/1982,1
57645074,4572.750341,0,-104.407227,0,-88.69546,-1,-4445.8934732,0,958.6264942,0,-175.90024,0,F,university,married,26/01/1979,0
15097224,1446.824194,0,7.811164,0,744.475405,0,14.519223,0,208.725014,0,-16.81487,0,F,graduate school,single,28/01/1988,0
33266300,-40.24836,-1,-10.9415912,-1,476.1530056,0,2520.8591344,0,-14.221087,2,100.352577,3,F,university,single,03/01/1989,1
45825348,-8.9142664,0,37.5949496,-1,-37.5949496,-1,0.0,-1,-37.5949496,-1,284.3024896,-1,M,high school,married,15/01/1978,0
58104431,164.272936,-1,-138.036968,0,26.235968,-1,-20.6906384,-1,-5.0384984,-1,784.3063752,-1,F,high school,single,09/01/1980,0
10162639,1646.217551,0,-33.301791,0,-15.890649,0,-1632.5629222,0,258.1261488,0,2071.5979964,0,F,university,single,02/01/1993,0
