,CUM_SHOP_JUL,PAY_JUL,CUM_SHOP_AUG,PAY_AUG,CUM_SHOP_SEP,PAY_SEP,CUM_SHOP_OCT,PAY_OCT,CUM_SHOP_NOV,PAY_NOV,CUM_SHOP_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
16700529,-1223.252008,0,-902.159536,-1,-1011.873584,-1,-1452.8465416,-1,-1444.5583608,-1,-1226.5016904,0,M,high school,single,15/01/1980,0
47812870,318.558316,0,325.3856304,0,417.3009592,0,393.7482152,0,641.2010952,0,659.2681368,0,F,university,married,21/01/1986,0
56793571,747.1884432,0,730.5524544,0,714.9897552,0,684.818392,0,654.1401976,0,633.2706776,2,F,university,single,03/01/1992,0
57023383,211.378424,-1,-135.4133712,-1,-85.1774552,-1,-249.1820688,-2,-225.3610024,-2,-249.1820688,-2,F,graduate school,single,04/01/1987,0
44569180,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,49.4607624,-1,F,university,single,14/01/1978,0
41700862,98.38488,0,220.2330632,0,311.0751024,0,547.4075096,0,696.0283056,0,970.7904432,0,M,graduate school,single,05/01/1978,0
23115889,-715.973604,0,-424.8736136,0,-449.738156,0,-408.6252016,-1,-630.7663352,-1,-408.5655744,-1,F,university,single,03/01/1993,0
45080576,853.6528088,0,849.4789048,0,838.9845176,0,833.6478832,0,831.79944,0,845.9310864,0,M,high school,married,,0
41393523,485.365408,0,473.7679176,0,476.0337512,0,1346.3821758,0,1387.1373668,0,1390.9535078,0,M,graduate school,married,01/01/1976,0
19846630,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,high school,single,27/01/1982,1
24534843,554.831096,0,527.5814656,0,1784.9700452,0,2422.0866772,0,2505.4455032,0,3721.1844842,0,F,high school,married,10/01/1981,0
34438514,-8.6757576,-1,-8.6757576,-1,-8.6757576,-1,-8.6757576,-1,-8.6757576,-1,-8.6757576,-1,F,graduate school,married,20/01/1971,0
48536951,155.925128,0,199.7809336,0,363.874988,0,100.5314592,-1,-50.4147976,-1,-72.7749976,-1,F,graduate school,single,01/01/1988,1
41818243,3945.591451,0,3956.205093,0,3960.080861,0,3916.821327,0,5335.620738,0,6479.747451,0,F,high school,married,01/01/1979,0
56605450,-9.4210976,-1,959.5209024,-1,-9.4210976,-1,-7.0360096,-1,-9.4210976,-1,-9.4210976,-1,F,graduate school,married,17/01/1974,0
51632303,0.0,-2,0.0,-1,334.2402696,-1,0.0,-1,35.77632,-1,1189.56264,-1,M,graduate school,married,02/01/1970,0
56646025,2250.0622054,2,2496.0244054,2,2628.3967894,2,2844.6944574,0,2666.6476384,0,2609.4949674,0,M,university,married,18/01/1977,0
38005667,2238.136766,0,2192.343076,0,2190.494633,0,2254.892009,2,2313.744055,0,2160.651219,0,F,university,single,30/01/1989,0
41896728,3804.9905138,0,3748.7918778,0,3630.1635628,0,3553.7811198,0,3831.5246178,0,3939.2113408,0,F,university,single,13/01/1987,0
47996846,1814.813459,0,1725.342846,0,1716.398766,2,1774.773794,0,1659.54423,0,69.4358744,0,M,graduate school,single,23/01/1986,1
20186600,884.71858,0,849.5683456,2,898.4626496,3,926.3383656,4,957.0463736,5,980.1221,6,M,university,single,11/01/1987,1
27654968,0.0,-1,26.83224,-1,438.558056,0,445.8027608,0,417.0624504,0,296.7347608,0,M,high school,single,,0
18136073,1458.719821,0,1424.821758,0,1498.87874,0,1851.484187,0,1820.53767,-1,-156.7002816,1,F,university,married,01/01/1992,0
56375361,1621.054873,0,1601.646219,0,1623.648656,-1,976.693536,0,2160.710846,0,2243.622468,0,F,high school,married,11/01/1976,0
34526329,-12.521712,-1,-12.223576,-1,-12.223576,-1,-12.223576,-1,-12.223576,-1,-12.223576,-1,F,university,single,18/01/1989,0
48962390,71.7911488,-1,189.1374784,-1,29.8136,-1,7.1054273576e-15,-1,203.179684,-1,0.0,1,F,university,married,08/01/1974,0
48450027,3899.2014896,0,4501.9728546,0,4931.0501856,0,5294.7164786,0,5765.4732226,0,5985.0801996,0,F,graduate school,single,27/01/1990,0
14960596,0.0,-2,0.0,-1,74.534,-1,0.0,2,68.57128,2,149.6046448,-1,F,graduate school,single,03/01/1988,1
37643028,896.6142064,2,1103.550404,0,1008.981665,0,1217.348915,0,1216.365066,0,1175.997452,0,F,graduate school,single,29/01/1991,0
20963897,2410.8469502,0,2362.2805962,0,2294.4248422,0,2245.8584882,0,2575.5074632,0,2525.3609882,0,F,university,single,21/01/1980,0
26305010,2898.150242,0,2815.357875,0,2707.283575,0,3320.310818,0,4028.23475,0,4055.305499,0,M,graduate school,single,07/01/1987,0
55399833,-6128.990448,-1,-7827.441426,-1,-8126.263139,-1,-7978.566565,-1,-8342.948384,-1,-8815.9709616,-1,M,graduate school,married,27/01/1967,0
29506413,2.6534104,-2,0.0,-1,28.919192,-1,0.0,-2,70.956368,-2,40.3079872,1,F,graduate school,single,06/01/1973,0
24494842,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,married,17/01/1978,1
56978611,1027.0785198,0,1158.4074278,0,1240.4544548,0,1238.2780628,2,1417.2491028,0,1316.1511858,0,M,university,married,05/01/1971,0
42543832,-659.9538496,-2,-627.1588896,-2,-681.1215056,-2,-694.4183712,-2,-692.7488096,-2,-681.1215056,-2,F,university,single,15/01/1991,0
37516031,181.11762,0,154.8220248,0,128.2581072,2,105.7190256,2,92.9886184,2,162.5139336,2,M,high school,single,15/01/1957,0
44162518,224.8541712,0,219.5473504,0,215.8802776,0,255.3236704,0,382.5681152,0,367.6613152,0,M,graduate school,single,21/01/1988,0
18998313,5067.417592,0,5262.696672,0,5324.947469,0,5525.294861,0,5428.102525,0,5350.885301,0,F,graduate school,single,24/01/1990,0
44021311,61.4756432,-1,0.0,-1,120.2680624,-1,6.6782464,-1,5.3290705182e-15,-2,5.3290705182e-15,1,F,high school,married,28/01/1970,0
42966670,2840.311858,0,2756.59527,0,2677.976806,0,2651.412889,0,2554.637943,0,2445.430726,0,F,graduate school,single,16/01/1987,0
32293505,573.5838504,0,558.4981688,0,512.4659704,0,530.0261808,0,548.3615448,0,528.1777376,0,M,high school,married,15/01/1947,0
29573682,2364.8147522,0,2303.5478042,0,2246.1864372,0,3766.4117152,0,3713.8503382,0,3631.4157342,0,F,university,married,28/01/1988,0
52064099,-294.3794864,-2,-309.912372,-2,-341.7831104,-2,-427.7655328,-2,-283.378268,-2,-445.3257432,-2,M,graduate school,married,29/01/1973,0
44613008,1493.0054612,0,1445.5123962,0,1424.6428762,0,1418.7099692,0,4126.7388852,0,4080.9451952,0,M,graduate school,single,30/01/1960,0
59416863,121.4009792,-2,275.03046,-2,217.5796528,-2,178.6132776,-2,189.912632,-2,450.1555464,-2,F,graduate school,married,03/01/1978,0
56978847,39.0260024,0,82.9414352,0,126.856868,0,170.7723008,0,149.3959496,2,243.9945024,1,F,university,single,21/01/1967,1
41876758,0.0,0,994.879832,0,994.879832,0,941.215352,0,932.9569848,2,956.4799152,1,M,university,married,03/01/1981,0
43673017,23.254608,-1,11.627304,-1,11.627304,-1,11.627304,-1,43.9154328,-1,43.9154328,-1,M,university,married,30/01/1969,1
38298254,207.1747064,0,152.4071232,0,96.5662504,0,39.8905968,0,-17.590024,0,-76.173748,0,F,high school,single,15/01/1968,0
49440831,61.2371344,-1,0.0,-2,11.9850672,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,single,20/01/1990,0
12918487,94.956316,0,1307.922632,0,3676.881474,0,3542.809715,0,3195.063885,0,5857.20967,0,F,graduate school,married,15/01/1977,0
43706837,-122.8618456,-2,-124.2928984,-1,112.7550352,-1,-2.1167656,-1,-77.7240552,-2,388.32214,-2,F,graduate school,married,23/01/1966,0
57801776,2684.118408,2,2646.612899,0,2635.909817,0,2582.215523,0,2568.292572,0,2490.240567,0,F,university,single,04/01/1986,0
27379343,632.04832,3,650.9501424,4,678.4680952,5,697.3699176,6,716.27174,7,725.9015328,8,M,university,single,01/01/1992,0
36372980,1447.718602,0,1508.478719,0,1533.253821,0,1595.206482,0,1931.295194,0,1898.440607,0,F,university,married,21/01/1981,0
28070935,-102.260648,-2,-102.260648,-2,-102.260648,-2,-102.260648,-2,1.192544,-2,-28.4123608,-2,F,university,married,18/01/1965,0
10757191,343.452672,0,274.4043744,0,174.2008648,0,141.2866504,0,89.0532232,0,28.2334792,0,M,university,married,12/01/1972,0
49912939,944.047644,0,882.89995,0,778.8504864,0,784.7237656,0,811.7050736,0,908.420392,2,M,high school,single,10/01/1967,1
19923696,-425.7680216,-2,-459.3977624,-1,-595.4372192,-1,-768.2666584,-2,-599.5813096,-2,-590.6968568,-2,M,graduate school,married,30/01/1958,0
35424026,0.0,-2,0.0,0,184.248048,0,105.8680936,-1,67.0507864,-1,5.6347704,-1,F,university,single,,1
51446642,-1.5503072,0,38.9961888,0,369.8675216,0,873.5086664,0,897.091224,0,1070.218799,0,F,university,married,07/01/1990,0
44266437,534.7367296,0,525.4647,0,575.4919208,0,749.0368864,0,728.7338248,0,693.0767592,0,F,university,single,12/01/1973,0
39509017,962.5917032,0,968.1668462,0,925.8315342,0,892.3210482,0,864.6540272,0,961.3097182,0,F,university,single,09/01/1990,0
31899806,1693.800057,0,1609.725705,0,2314.996226,0,3256.06251,0,3020.564884,0,3455.247172,0,M,university,single,15/01/1977,1
25351198,52.5315632,-1,-142.8667712,-1,514.1653456,-1,13.3266792,-1,800.5249736,-1,-30.111736,-1,M,graduate school,married,15/01/1968,0
13981416,-64.6656984,-2,-74.7128816,-2,-74.6234408,-2,-47.0756744,-2,-94.1513488,-2,-148.9785592,-2,M,graduate school,married,29/01/1976,0
31113107,845.155933,2,865.965826,2,808.2765096,2,833.409374,2,798.2889536,2,751.0642112,1,M,university,single,07/01/1990,1
26461487,2284.019896,2,2257.128029,2,2298.449678,0,2237.09329,0,2205.610128,0,2247.408795,0,F,university,single,01/01/1986,1
25550339,-11.8061856,-1,33.3614184,-1,-11.8061856,-1,-11.8061856,-1,-11.8061856,-1,-11.8061856,-1,M,graduate school,single,02/01/1983,0
59419096,885.46392,0,867.7546416,0,867.7546416,0,879.6800816,2,916.7383864,3,939.7544856,2,M,high school,married,12/01/1964,0
35900326,18.8421952,0,28.2632928,0,37.6843904,-1,193.6095184,0,153.4207856,0,125.2767472,0,F,high school,married,26/01/1978,0
13568864,96.2383008,-1,0.0,-1,224.4665944,-1,105.83828,-1,59.9849632,-1,21.316724,-1,F,high school,married,26/01/1977,0
32023704,-760.4853088,-1,-606.7962008,-1,-537.1814448,-1,25.7589504,-1,22.6285224,-1,-761.73748,1,F,high school,married,26/01/1972,1
42298220,619.9141848,0,646.5973568,0,721.9959512,0,794.830576,0,757.7424576,0,823.4814456,0,F,high school,married,12/01/1993,0
33873475,-7.0956368,-1,427.1990744,0,362.6526304,0,359.2836936,-1,-10.0173696,-2,-10.0173696,1,F,graduate school,single,02/01/1989,0
49459672,310.06144,-1,0.0,-2,0.0,-2,0.0,0,1532.41904,0,1504.275002,0,M,high school,married,30/01/1958,0
51632334,-14.9068,-2,-14.9068,2,-4.6509216,2,-4.6509216,3,-4.6509216,-1,-14.9068,1,F,graduate school,single,31/01/1988,0
46745364,-397.7730512,-1,238.2106644,-1,-441.3009072,-2,4005.0099564,-2,1192.3353044,-2,-192.1188384,1,M,graduate school,single,07/01/1989,0
37924579,33.5999272,0,60.2532856,0,71.403572,2,92.124024,2,123.130168,2,154.9710928,1,F,graduate school,single,26/01/1989,1
36099965,493.9219112,0,483.5169648,0,472.843696,0,462.8263264,0,432.5655224,0,402.0960232,2,M,high school,married,19/01/1965,0
19517790,857.737272,0,1398.019331,0,1952.37341,0,1452.011761,0,751.3921608,-1,682.0159136,-1,M,graduate school,single,01/01/1982,0
56722585,5106.2348992,0,4957.6141032,0,4984.0885802,0,4964.1432812,0,5292.8084082,0,5232.4954952,2,M,university,single,24/01/1989,1
22918104,3884.861148,2,3815.544528,3,3882.89345,0,3341.03127,0,3276.395386,0,3207.764478,0,F,university,single,17/01/1991,1
53641321,950.4277544,0,892.0825392,0,816.7137584,0,770.1449152,0,722.3537144,2,743.1934208,2,M,university,single,01/01/1983,1
10911191,-35.180048,-2,10.4049464,-2,-22.509268,-2,-35.180048,-2,-27.5477664,-2,-35.180048,-2,M,university,married,01/01/1976,0
33401257,322.8216608,0,289.6689376,0,255.800688,0,226.0169016,0,180.7300432,0,145.0133504,0,M,university,single,29/01/1991,0
14863711,2194.430028,2,2144.730757,2,2013.789426,2,2064.830309,0,1933.531214,0,1907.384687,0,M,graduate school,married,04/01/1967,1
51091876,-864.5347728,0,-760.2468,0,-655.9588272,-1,-864.5347728,2,-752.8530272,-1,-1065.9554544,1,F,university,single,23/01/1981,0
16085038,810.095139,-1,735.263003,-2,-546.3044064,-2,-546.3044064,-2,1476.84649,-2,16.5167344,-2,M,graduate school,married,26/01/1970,0
47296200,1628.001442,0,1369.577157,0,1462.058944,0,1478.665119,2,1523.117197,0,1499.445198,0,M,high school,married,12/01/1971,0
44925290,837.76216,-1,-278.0714472,2,-203.5374472,-1,-292.471416,-1,-223.602,-2,32.347756,-2,F,university,married,27/01/1980,0
15931485,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,high school,single,26/01/1982,0
47008547,2266.668381,0,2340.725363,0,2837.09199,0,2916.276911,2,3474.35769,0,3448.300603,0,F,university,single,15/01/1987,0
36619909,2759.57663,2,2692.078639,2,2662.265039,2,2589.370787,2,2566.712451,2,2503.537433,2,F,graduate school,single,15/01/1985,1
16753450,-639.3228384,-1,-1130.233576,-1,-1180.61856,-1,-868.6490496,-1,-1086.70572,-1,-1136.196296,0,M,graduate school,single,17/01/1990,0
31812255,-559.154068,0,-561.9565464,0,28.1440384,0,1401.298827,0,1386.272773,0,1632.473482,0,F,,single,01/01/1993,0
11032300,2427.9003292,-1,-188.3623248,-2,1649.6461152,-2,3636.9312502,-2,3815.4849012,-2,5620.4002452,-2,M,university,married,26/01/1979,0
47697682,-2.7726648,-2,376.992972,-2,-174.0517968,-2,298.3446952,-2,-333.9421336,-2,-99.279288,-2,F,graduate school,married,05/01/1968,0
37336274,-264.2081232,-1,1347.9622966,-1,110.2506928,-1,-420.2823192,-1,-44.8396544,-1,601.7278886,-1,F,graduate school,married,19/01/1984,0
28597661,806.905084,2,783.4715944,0,722.383528,0,690.5724168,0,686.8755304,2,822.259088,1,F,high school,married,29/01/1993,1
45585085,2354.916637,0,2303.249668,0,2563.462769,0,2531.234267,0,3058.994614,0,4216.626889,0,F,graduate school,single,04/01/1988,0
13423555,0.0,0,380.5109768,0,564.4608888,0,635.7153928,0,716.2121128,0,1180.737814,0,F,university,single,20/01/1992,0
26741702,488.4063952,0,441.5990432,0,423.7406968,0,525.0771232,0,505.8771648,2,523.675884,1,F,university,married,12/01/1977,0
49976500,703.0941288,0,848.6739376,0,1216.186185,0,1317.403357,0,1852.885426,0,1894.087822,0,F,university,single,18/01/1991,0
12425084,-1671.1715344,-2,-1671.1715344,-2,-1671.1715344,-2,-1671.1715344,-2,-1671.1715344,-2,-1671.1715344,1,M,university,married,28/01/1981,0
13134761,1408.245396,0,1366.715051,0,1619.176616,0,1577.288508,0,1454.277594,0,1316.538762,0,F,high school,married,15/01/1979,0
15412468,7980.713143,0,7392.550442,0,4519.264742,0,2937.176245,-1,-532.769032,-2,-591.8297736,-2,F,university,single,27/01/1978,0
30933801,1075.704502,2,1101.761588,2,1075.287111,2,1045.652393,0,962.740771,0,876.430399,2,F,graduate school,married,22/01/1980,1
25839798,-675.27804,-1,-980.86744,0,3459.629771,0,3383.933041,0,3814.560679,0,3781.139634,-1,F,high school,married,15/01/1983,0
47205823,4760.4269524,0,4713.4109054,0,4646.0917964,0,4654.2905364,0,5984.0069104,0,5902.4070874,0,M,graduate school,single,31/01/1984,0
47955233,837.8814144,0,767.3126232,2,784.7833928,0,959.2525798,0,933.7917656,0,855.9186424,0,F,university,single,27/01/1993,0
30176531,1212.936502,0,1302.407116,0,1301.065504,0,1777.158882,0,2230.683366,0,2195.77164,0,M,graduate school,single,10/01/1990,1
46627222,-14.9664272,-2,-14.9664272,-2,-14.9664272,-2,-14.9664272,-2,-14.9664272,-2,-14.9664272,1,M,university,single,06/01/1987,1
18876832,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,2143.59784,0,F,university,single,13/01/1975,0
36850604,2087.488645,0,2047.77693,0,49.9079664,0,2496.829373,0,2468.476639,0,2982.641985,0,F,university,married,09/01/1971,0
35086435,713.439448,2,729.0617744,0,677.961264,0,660.9973256,2,680.4357928,2,609.68812,2,F,university,single,29/01/1988,0
43365123,0.0,-2,0.0,0,1855.658091,0,4482.743082,0,4747.159901,0,523.824952,0,F,university,single,18/01/1987,0
37886475,2632.4514394,0,2581.9173874,0,2519.1001324,0,3834.3569094,0,3950.9877124,2,4059.3005214,1,F,graduate school,single,13/01/1987,0
57455463,117.0481936,0,96.1786736,0,66.3650736,0,39.6222744,0,6.70806,0,-28.0844112,0,M,university,married,07/01/1988,0
37941220,485.4250352,0,508.2920664,0,579.0695528,0,566.4285864,2,630.55764,3,694.65688,1,M,university,single,07/01/1994,0
56703809,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,187.3188488,-1,F,graduate school,single,,0
57001039,-734.5176632,-1,-131.1202128,-1,429.9419252,-1,-825.3000752,-1,-886.8949728,-1,-393.4798928,-1,F,high school,married,07/01/1978,0
20531318,-212.5411544,-1,-111.1451008,-1,476.9579728,-1,-60.7303032,-1,-79.3936168,-1,6.409924,-1,M,university,single,18/01/1986,0
55727047,-114.0668336,-1,-116.3028536,-1,-149.1574408,-1,-169.341248,-1,338.4439872,0,115.3488184,-1,M,graduate school,single,04/01/1989,0
36015515,-188.3623248,-1,-247.2739984,0,39.50302,-1,460.6797472,0,50.0272208,0,115.6469544,-1,F,graduate school,married,16/01/1982,0
31602706,0.0,-2,0.0,-2,0.0,-2,0.0,-2,4.0546496,-2,48.0893368,-2,F,university,married,02/01/1988,0
18706178,1342.178458,2,1459.912365,2,1429.353425,2,1411.34601,0,1313.736284,0,1290.422049,0,F,university,single,02/01/1993,1
45682194,89.142664,-1,32.3775696,-1,-51.1899512,-1,-64.397376,-1,-3.2198688,-1,-20.1838072,-2,F,high school,single,17/01/1988,0
12246946,833.7671376,0,839.7894848,0,1239.6494882,0,1391.8777292,0,1375.0032322,0,1502.9333892,0,F,university,single,19/01/1994,0
11050577,1717.412428,0,1303.808355,0,1264.573658,0,1236.906637,2,1268.330171,0,1146.690683,0,M,graduate school,single,08/01/1987,0
47611370,1172.390006,0,1133.542886,0,1054.179082,0,1030.954288,0,2547.452866,0,2395.284251,0,M,university,single,28/01/1989,0
35270914,409.1618464,0,531.5168608,0,519.8597432,0,508.7988976,0,488.2275136,0,549.1068848,2,F,university,married,02/01/1992,0
22395210,0.0,-2,0.0,2,3.6670728,2,3.6670728,-1,3.6670728,-1,3.6670728,-1,F,high school,married,21/01/1969,1
46520245,742.209572,0,784.246748,0,763.4070416,0,1178.471981,0,1343.43063,0,1376.97093,0,F,university,single,27/01/1994,1
17305524,124.0842032,2,200.8244096,-1,1129.219914,0,1129.547863,0,1246.178666,0,1230.22839,0,F,university,single,04/01/1988,0
13550736,194.831876,0,486.7368336,0,931.6153728,0,1114.3429274,0,1354.6405434,0,1323.0977544,0,F,graduate school,single,22/01/1993,0
46060906,0.0,-2,0.0,-2,0.0,-2,0.0,-2,2.832292,-1,34.5241488,-1,F,graduate school,single,07/01/1987,0
51585476,0.0,0,596.272,0,584.34656,0,1449.179469,2,1493.840242,3,1526.068743,4,M,university,married,25/01/1959,0
17370242,786.2144456,0,817.7274208,0,843.0093536,0,873.2105304,0,882.3931192,0,750.408312,0,F,high school,married,16/01/1957,0
59233405,715.7947224,0,1040.703335,0,1121.617446,0,1142.159016,0,1143.888205,0,1140.340386,0,M,high school,married,09/01/1964,0
51392536,1201.8756568,0,1179.8434068,2,1216.3352528,2,1216.4545068,-1,905.1110828,-1,-119.2245864,1,F,university,single,27/01/1993,0
33960948,2132.5071808,0,2083.5532498,0,2660.9830548,0,2611.8800548,0,2542.0566038,0,2487.6467838,0,F,graduate school,single,05/01/1986,0
21270729,0.0,-2,0.0,-2,0.0,-2,0.0,-1,4.47204,-1,0.0,1,M,graduate school,single,30/01/1985,0
52824902,617.7676056,-1,615.0843816,-1,-5.6347704,-1,10.7030824,-1,5.7540248,-1,0.3279496,-1,F,graduate school,single,29/01/1965,0
44735108,1250.292943,0,1223.371262,0,1195.883123,0,1321.398379,0,1417.010594,0,1394.888903,2,M,graduate school,single,02/01/1990,0
47183489,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,487.5119872,0,M,graduate school,single,21/01/1984,1
14503234,2476.317616,0,2503.746128,0,2497.783408,0,4672.894223,0,4946.314749,0,5234.880583,0,F,high school,married,21/01/1969,0
51613037,-37.5949496,-1,-37.5949496,-1,-37.5949496,-1,-37.5949496,-1,-37.5949496,-1,-37.5949496,-1,M,university,married,21/01/1977,0
59300045,556.5304712,-1,-46.6284704,-1,-39.9204104,-1,-54.6185152,-1,-43.5576696,-1,-45.912944,0,F,university,married,21/01/1968,0
32769884,909.9408858,0,1061.3641598,0,2955.8097448,0,2857.2757968,0,2800.2721938,0,2806.5330498,0,F,university,single,28/01/1983,0
22685738,548.0634088,0,512.7641064,0,936.0277856,0,1200.832181,0,1200.563858,0,1157.84097,0,F,graduate school,single,15/01/1992,0
57407124,758.7263064,0,740.5400104,0,740.2418744,0,732.520152,0,796.5001376,0,794.5622536,0,,university,single,18/01/1985,0
20277029,-229.9522968,-1,-314.4440392,-2,-309.8229312,-1,-314.8018024,-1,-268.5907224,-1,-220.024368,-1,F,graduate school,single,19/01/1990,0
11922682,30.5887536,0,30.5887536,-1,11.8359992,2,21.1378424,-1,0.0,-2,0.0,1,M,university,single,11/01/1989,0
35648924,-100.769968,0,-348.1334072,2,-342.2303144,-1,-464.4660744,-1,-537.6584624,-1,-614.3986688,1,F,high school,married,24/01/1980,0
44522106,3494.869446,0,3448.002467,0,3623.664198,0,4680.973709,0,4645.70422,0,4597.67451,0,F,university,married,16/01/1989,0
57350947,4008.9751648,2,3910.1132668,2,3855.0475478,2,3937.2734568,2,3906.4760078,2,3715.9074768,2,M,graduate school,single,16/01/1982,1
31110260,0.0,-2,0.0,-2,0.0,-2,0.0,0,701.215872,0,6071.629081,0,,graduate school,single,07/01/1960,0
47741734,631.3626072,-1,21.4359784,-1,2912.9079744,0,2908.7340704,0,551.8795496,0,471.9194744,0,F,university,single,20/01/1990,0
47197068,4398.0128312,0,4779.1498932,0,6635.3148162,0,7315.6611682,0,7151.5373002,0,7012.0692792,0,F,university,single,07/01/1987,0
36261055,1939.7026294,2,1997.6304544,2,1885.3226234,2,1980.1000574,2,1954.7584974,2,1894.9524164,2,F,high school,married,27/01/1957,1
29209895,912.1172784,0,814.0007208,0,931.8538816,-1,-0.9540352,0,558.0509648,0,613.3850064,0,F,university,married,25/01/1978,0
24013277,-1301.661776,-1,-796.321256,-1,1606.416395,-1,-578.681976,-1,-1041.0610984,-1,-688.545092,-1,F,graduate school,married,08/01/1979,0
33840118,1866.957446,0,1810.728996,0,1938.122509,-1,2801.673433,2,2794.547982,2,3116.624303,2,F,high school,married,01/01/1966,1
40459214,653.961316,0,690.6916712,0,690.7214848,0,683.774916,0,692.868064,0,1289.2593184,0,M,graduate school,married,30/01/1984,1
27449128,303.6217024,-1,2592.143452,0,1251.574928,-1,59.7464544,-1,1531.912209,-1,1210.551414,-1,F,graduate school,single,20/01/1984,0
33285149,2371.34393,0,2330.290603,0,2315.234735,0,708.9375944,0,684.7587648,0,666.9004184,0,F,university,married,11/01/1981,0
34293373,0.0,-2,0.0,-2,0.0,-2,76.919088,-2,34.136572,-2,0.0,-2,F,high school,single,11/01/1991,0
22442667,3268.4649676,0,3687.5845566,0,3650.0790476,0,3664.0318126,0,3559.4158906,0,3500.1166396,0,F,university,single,17/01/1989,0
21243397,282.9608776,0,272.347236,0,266.0267528,0,245.5448096,0,210.633084,0,180.1933984,0,F,university,single,18/01/1991,0
20561415,-522.1553904,-2,-418.0164856,-2,-414.1705312,-2,-350.906072,-2,-427.8847872,-2,-471.7107792,-2,F,graduate school,married,23/01/1980,0
42359132,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,single,25/01/1955,1
54494515,483.427524,0,795.0094576,0,420.4910144,0,521.6187456,0,715.079196,0,922.3731568,-1,F,graduate school,single,08/01/1990,0
41760074,0.0,-2,0.0,-2,0.0,2,64.397376,2,329.291212,3,347.5371352,-1,M,university,single,22/01/1991,1
24583504,522.6025944,2,537.39014,2,487.45236,2,506.2051144,2,443.9543176,2,461.663596,3,F,high school,married,01/01/1973,1
47441416,2162.738171,0,2135.905931,0,3187.193094,0,4213.347393,0,4376.457598,0,4342.917298,0,F,graduate school,single,26/01/1993,0
20099099,358.8364896,0,505.4001472,0,481.6983352,0,457.7580144,0,721.8468832,0,839.103772,0,F,graduate school,single,11/01/1986,0
30334365,514.5231088,0,530.3541304,0,514.582736,0,505.6982832,0,503.8796536,0,512.2274616,0,F,university,single,14/01/1991,1
59047369,-1527.2612872,-1,-1563.574252,-1,-1437.2838424,-1,-1508.3296512,-2,-1483.7036176,-2,-1436.2105528,-2,M,graduate school,single,30/01/1970,0
31020011,0.0,-1,66.2458192,-1,0.0,-2,0.0,-1,68.57128,-1,26.6235448,-1,F,graduate school,single,01/01/1988,0
30694825,74.534,2,74.534,2,74.534,2,74.534,2,74.534,2,1730.67948,1,M,university,single,23/01/1990,1
35851351,3343.326918,2,2858.468341,2,2908.435934,2,2504.938672,2,2572.973307,2,2459.771068,1,F,graduate school,married,01/01/1970,0
17832260,437.663648,2,450.9307,3,468.4014696,2,408.44632,2,425.6189536,2,346.8514224,2,M,high school,single,18/01/1993,1
10378344,0.0,-2,0.0,0,34.6732168,0,60.3129128,0,151.0953248,0,310.2403216,0,F,university,single,05/01/1995,0
42075516,647.3725104,0,729.3599104,0,714.9599416,0,696.1773736,0,675.9935664,0,629.2756552,0,F,graduate school,single,13/01/1989,0
11972306,5375.779657,0,5352.077845,0,6590.445348,0,6559.826781,0,7086.007007,0,7223.08994,0,F,university,married,31/01/1970,0
35480744,2125.828934,0,2209.813846,0,2193.416366,0,2147.026404,0,2159.041285,0,2129.883584,0,F,university,single,07/01/1991,0
42000399,968.226474,2,941.483674,2,877.3248072,2,902.1893496,2,825.1211936,2,848.9720736,2,M,university,married,08/01/1977,1
18057529,241.6690416,0,272.1087272,0,255.0851616,0,238.0019688,0,206.011976,0,207.055452,0,M,university,single,02/01/1993,0
38151090,0.0,-1,74.534,-1,23.254608,-1,16.1887848,-1,0.0,-1,109.714048,-1,F,graduate school,other,28/01/1965,0
41331713,-1639.926882,0,-1265.617134,0,-615.382518,0,-497.290848,0,1478.75456,0,2213.540546,0,F,graduate school,married,03/01/1982,0
35828583,-48.0893368,-2,13.9229512,-2,-28.2632928,-2,-63.1452048,-2,-58.1067064,-2,47.9104552,-2,F,university,married,08/01/1979,0
57429687,712.5748536,0,365.96194,0,321.24154,0,474.6026984,0,342.260128,0,297.1819648,0,F,graduate school,single,21/01/1985,0
36178967,4978.9606408,0,4871.6316808,0,4774.1113948,0,4894.1111348,0,4794.7424068,0,4696.0892038,0,M,university,single,15/01/1991,0
34292850,51.5477144,-1,24.0297616,0,23.552744,0,34.7626576,-1,5.3366344,2,16.3676664,-1,F,graduate school,single,04/01/1981,0
